structure_id,cell_id,source_cell_id,cell_type,node_ids,edge_ids,boundary_cell,periodic_cell,cell_role_hint,layout_x,layout_y,layout_z,coordinate_status
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_01_02,nanotube_zigzag_repaired_cell_01_02,hexagon,nanotube_zigzag_repaired_n0017;nanotube_zigzag_repaired_n0038;nanotube_zigzag_repaired_n0035;nanotube_zigzag_repaired_n0008;nanotube_zigzag_repaired_n0007;nanotube_zigzag_repaired_n0012,nanotube_zigzag_repaired_n0017--nanotube_zigzag_repaired_n0038;nanotube_zigzag_repaired_n0035--nanotube_zigzag_repaired_n0038;nanotube_zigzag_repaired_n0008--nanotube_zigzag_repaired_n0035;nanotube_zigzag_repaired_n0007--nanotube_zigzag_repaired_n0008;nanotube_zigzag_repaired_n0007--nanotube_zigzag_repaired_n0012;nanotube_zigzag_repaired_n0012--nanotube_zigzag_repaired_n0017,0,0,zigzag_repaired_tube_hex_cell,-0.5084124195789291,1.0804313881818113,1.7320508075688774,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_01_03,nanotube_zigzag_repaired_cell_01_03,hexagon,nanotube_zigzag_repaired_n0039;nanotube_zigzag_repaired_n0040;nanotube_zigzag_repaired_n0041;nanotube_zigzag_repaired_n0038;nanotube_zigzag_repaired_n0017;nanotube_zigzag_repaired_n0016,nanotube_zigzag_repaired_n0039--nanotube_zigzag_repaired_n0040;nanotube_zigzag_repaired_n0040--nanotube_zigzag_repaired_n0041;nanotube_zigzag_repaired_n0038--nanotube_zigzag_repaired_n0041;nanotube_zigzag_repaired_n0017--nanotube_zigzag_repaired_n0038;nanotube_zigzag_repaired_n0016--nanotube_zigzag_repaired_n0017;nanotube_zigzag_repaired_n0016--nanotube_zigzag_repaired_n0039,0,0,zigzag_repaired_tube_hex_cell,-1.1102228835988253,0.43956833562494735,2.598076211353316,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_01_04,nanotube_zigzag_repaired_cell_01_04,hexagon,nanotube_zigzag_repaired_n0025;nanotube_zigzag_repaired_n0042;nanotube_zigzag_repaired_n0039;nanotube_zigzag_repaired_n0016;nanotube_zigzag_repaired_n0015;nanotube_zigzag_repaired_n0020,nanotube_zigzag_repaired_n0025--nanotube_zigzag_repaired_n0042;nanotube_zigzag_repaired_n0039--nanotube_zigzag_repaired_n0042;nanotube_zigzag_repaired_n0016--nanotube_zigzag_repaired_n0039;nanotube_zigzag_repaired_n0015--nanotube_zigzag_repaired_n0016;nanotube_zigzag_repaired_n0015--nanotube_zigzag_repaired_n0020;nanotube_zigzag_repaired_n0020--nanotube_zigzag_repaired_n0025,0,0,zigzag_repaired_tube_hex_cell,-1.1102228835988255,-0.43956833562494696,1.7320508075688774,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_01_05,nanotube_zigzag_repaired_cell_01_05,hexagon,nanotube_zigzag_repaired_n0043;nanotube_zigzag_repaired_n0044;nanotube_zigzag_repaired_n0045;nanotube_zigzag_repaired_n0042;nanotube_zigzag_repaired_n0025;nanotube_zigzag_repaired_n0024,nanotube_zigzag_repaired_n0043--nanotube_zigzag_repaired_n0044;nanotube_zigzag_repaired_n0044--nanotube_zigzag_repaired_n0045;nanotube_zigzag_repaired_n0042--nanotube_zigzag_repaired_n0045;nanotube_zigzag_repaired_n0025--nanotube_zigzag_repaired_n0042;nanotube_zigzag_repaired_n0024--nanotube_zigzag_repaired_n0025;nanotube_zigzag_repaired_n0024--nanotube_zigzag_repaired_n0043,0,0,zigzag_repaired_tube_hex_cell,-0.5084124195789292,-1.0804313881818113,2.598076211353316,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_01_06,nanotube_zigzag_repaired_cell_01_06,hexagon,nanotube_zigzag_repaired_n0031;nanotube_zigzag_repaired_n0046;nanotube_zigzag_repaired_n0043;nanotube_zigzag_repaired_n0024;nanotube_zigzag_repaired_n0023;nanotube_zigzag_repaired_n0028,nanotube_zigzag_repaired_n0031--nanotube_zigzag_repaired_n0046;nanotube_zigzag_repaired_n0043--nanotube_zigzag_repaired_n0046;nanotube_zigzag_repaired_n0024--nanotube_zigzag_repaired_n0043;nanotube_zigzag_repaired_n0023--nanotube_zigzag_repaired_n0024;nanotube_zigzag_repaired_n0023--nanotube_zigzag_repaired_n0028;nanotube_zigzag_repaired_n0028--nanotube_zigzag_repaired_n0031,0,0,zigzag_repaired_tube_hex_cell,0.36898947626992357,-1.1356328365068633,1.7320508075688774,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_01_07,nanotube_zigzag_repaired_cell_01_07,hexagon,nanotube_zigzag_repaired_n0033;nanotube_zigzag_repaired_n0050;nanotube_zigzag_repaired_n0047;nanotube_zigzag_repaired_n0046;nanotube_zigzag_repaired_n0031;nanotube_zigzag_repaired_n0034,nanotube_zigzag_repaired_n0033--nanotube_zigzag_repaired_n0050;nanotube_zigzag_repaired_n0047--nanotube_zigzag_repaired_n0050;nanotube_zigzag_repaired_n0046--nanotube_zigzag_repaired_n0047;nanotube_zigzag_repaired_n0031--nanotube_zigzag_repaired_n0046;nanotube_zigzag_repaired_n0031--nanotube_zigzag_repaired_n0034;nanotube_zigzag_repaired_n0033--nanotube_zigzag_repaired_n0034,0,1,zigzag_repaired_tube_hex_cell,-0.2085099634626093,-0.44310622753910045,2.598076211353316,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_02_00,nanotube_zigzag_repaired_cell_02_00,hexagon,nanotube_zigzag_repaired_n0037;nanotube_zigzag_repaired_n0048;nanotube_zigzag_repaired_n0049;nanotube_zigzag_repaired_n0050;nanotube_zigzag_repaired_n0033;nanotube_zigzag_repaired_n0032,nanotube_zigzag_repaired_n0037--nanotube_zigzag_repaired_n0048;nanotube_zigzag_repaired_n0048--nanotube_zigzag_repaired_n0049;nanotube_zigzag_repaired_n0049--nanotube_zigzag_repaired_n0050;nanotube_zigzag_repaired_n0033--nanotube_zigzag_repaired_n0050;nanotube_zigzag_repaired_n0032--nanotube_zigzag_repaired_n0033;nanotube_zigzag_repaired_n0032--nanotube_zigzag_repaired_n0037,0,1,zigzag_repaired_tube_hex_cell,-0.20850996346260922,0.4431062275391005,3.464101615137755,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_02_01,nanotube_zigzag_repaired_cell_02_01,hexagon,nanotube_zigzag_repaired_n0051;nanotube_zigzag_repaired_n0052;nanotube_zigzag_repaired_n0053;nanotube_zigzag_repaired_n0048;nanotube_zigzag_repaired_n0037;nanotube_zigzag_repaired_n0036,nanotube_zigzag_repaired_n0051--nanotube_zigzag_repaired_n0052;nanotube_zigzag_repaired_n0052--nanotube_zigzag_repaired_n0053;nanotube_zigzag_repaired_n0048--nanotube_zigzag_repaired_n0053;nanotube_zigzag_repaired_n0037--nanotube_zigzag_repaired_n0048;nanotube_zigzag_repaired_n0036--nanotube_zigzag_repaired_n0037;nanotube_zigzag_repaired_n0036--nanotube_zigzag_repaired_n0051,0,0,zigzag_repaired_tube_hex_cell,0.3689894762699239,1.1356328365068633,4.330127018922193,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_02_02,nanotube_zigzag_repaired_cell_02_02,hexagon,nanotube_zigzag_repaired_n0041;nanotube_zigzag_repaired_n0054;nanotube_zigzag_repaired_n0051;nanotube_zigzag_repaired_n0036;nanotube_zigzag_repaired_n0035;nanotube_zigzag_repaired_n0038,nanotube_zigzag_repaired_n0041--nanotube_zigzag_repaired_n0054;nanotube_zigzag_repaired_n0051--nanotube_zigzag_repaired_n0054;nanotube_zigzag_repaired_n0036--nanotube_zigzag_repaired_n0051;nanotube_zigzag_repaired_n0035--nanotube_zigzag_repaired_n0036;nanotube_zigzag_repaired_n0035--nanotube_zigzag_repaired_n0038;nanotube_zigzag_repaired_n0038--nanotube_zigzag_repaired_n0041,0,0,zigzag_repaired_tube_hex_cell,-0.5084124195789291,1.0804313881818113,3.464101615137755,inspection_layout_only
nanotube_zigzag_repaired,nanotube_zigzag_repaired_cell_02_03,nanotube_zigzag_repaired_cell_02_03,hexagon,nanotube_zigzag_repaired_n0055;nanotube_zigzag_repaired_n0056;nanotube_zigzag_repaired_n0057;nanotube_zigzag_repaired_n0054;nanotube_zigzag_repaired_n0041;nanotube_zigzag_repaired_n0040,nanotube_zigzag_repaired_n0055--nanotube_zigzag_repaired_n0056;nanotube_zigzag_repaired_n0056--nanotube_zigzag_repaired_n0057;nanotube_zigzag_repaired_n0054--nanotube_zigzag_repaired_n0057;nanotube_zigzag_repaired_n0041--nanotube_zigzag_repaired_n0054;nanotube_zigzag_repaired_n0040--nanotube_zigzag_repaired_n0041;nanotube_zigzag_repaired_n0040--nanotube_zigzag_repaired_n0055,0,0,zigzag_repaired_tube_hex_cell,-1.1102228835988253,0.43956833562494735,4.330127018922193,inspection_layout_only
