structure_id,edge_id,source,target,source_source_id,target_source_id,edge_class,boundary_edge,periodic_edge,cell_left,cell_right,cell_count,edge_role_hint
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0020--nanotube_zigzag_repaired_n0025,nanotube_zigzag_repaired_n0020,nanotube_zigzag_repaired_n0025,nanotube_zigzag_repaired_n0020,nanotube_zigzag_repaired_n0025,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_00_05,nanotube_zigzag_repaired_cell_01_04,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0019--nanotube_zigzag_repaired_n0026,nanotube_zigzag_repaired_n0019,nanotube_zigzag_repaired_n0026,nanotube_zigzag_repaired_n0019,nanotube_zigzag_repaired_n0026,tube_end_boundary_edge,1,0,nanotube_zigzag_repaired_cell_00_05,,1,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0023--nanotube_zigzag_repaired_n0026,nanotube_zigzag_repaired_n0023,nanotube_zigzag_repaired_n0026,nanotube_zigzag_repaired_n0023,nanotube_zigzag_repaired_n0026,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_00_05,nanotube_zigzag_repaired_cell_00_06,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0027--nanotube_zigzag_repaired_n0028,nanotube_zigzag_repaired_n0027,nanotube_zigzag_repaired_n0028,nanotube_zigzag_repaired_n0027,nanotube_zigzag_repaired_n0028,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_00_06,nanotube_zigzag_repaired_cell_00_07,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0023--nanotube_zigzag_repaired_n0028,nanotube_zigzag_repaired_n0023,nanotube_zigzag_repaired_n0028,nanotube_zigzag_repaired_n0023,nanotube_zigzag_repaired_n0028,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_00_06,nanotube_zigzag_repaired_cell_01_06,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0026--nanotube_zigzag_repaired_n0029,nanotube_zigzag_repaired_n0026,nanotube_zigzag_repaired_n0029,nanotube_zigzag_repaired_n0026,nanotube_zigzag_repaired_n0029,tube_end_boundary_edge,1,0,nanotube_zigzag_repaired_cell_00_06,,1,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0029--nanotube_zigzag_repaired_n0030,nanotube_zigzag_repaired_n0029,nanotube_zigzag_repaired_n0030,nanotube_zigzag_repaired_n0029,nanotube_zigzag_repaired_n0030,tube_end_boundary_edge,1,0,nanotube_zigzag_repaired_cell_00_06,,1,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0027--nanotube_zigzag_repaired_n0030,nanotube_zigzag_repaired_n0027,nanotube_zigzag_repaired_n0030,nanotube_zigzag_repaired_n0027,nanotube_zigzag_repaired_n0030,tube_end_boundary_edge,1,0,nanotube_zigzag_repaired_cell_00_06,,1,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0003--nanotube_zigzag_repaired_n0034,nanotube_zigzag_repaired_n0003,nanotube_zigzag_repaired_n0034,nanotube_zigzag_repaired_n0003,nanotube_zigzag_repaired_n0034,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_00_07,nanotube_zigzag_repaired_cell_01_00,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0031--nanotube_zigzag_repaired_n0034,nanotube_zigzag_repaired_n0031,nanotube_zigzag_repaired_n0034,nanotube_zigzag_repaired_n0031,nanotube_zigzag_repaired_n0034,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_00_07,nanotube_zigzag_repaired_cell_01_07,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0028--nanotube_zigzag_repaired_n0031,nanotube_zigzag_repaired_n0028,nanotube_zigzag_repaired_n0031,nanotube_zigzag_repaired_n0028,nanotube_zigzag_repaired_n0031,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_00_07,nanotube_zigzag_repaired_cell_01_06,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0004--nanotube_zigzag_repaired_n0027,nanotube_zigzag_repaired_n0004,nanotube_zigzag_repaired_n0027,nanotube_zigzag_repaired_n0004,nanotube_zigzag_repaired_n0027,tube_end_boundary_edge,1,1,nanotube_zigzag_repaired_cell_00_07,,1,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0009--nanotube_zigzag_repaired_n0032,nanotube_zigzag_repaired_n0009,nanotube_zigzag_repaired_n0032,nanotube_zigzag_repaired_n0009,nanotube_zigzag_repaired_n0032,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_01_00,nanotube_zigzag_repaired_cell_01_01,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0032--nanotube_zigzag_repaired_n0033,nanotube_zigzag_repaired_n0032,nanotube_zigzag_repaired_n0033,nanotube_zigzag_repaired_n0032,nanotube_zigzag_repaired_n0033,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_01_00,nanotube_zigzag_repaired_cell_02_00,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0033--nanotube_zigzag_repaired_n0034,nanotube_zigzag_repaired_n0033,nanotube_zigzag_repaired_n0034,nanotube_zigzag_repaired_n0033,nanotube_zigzag_repaired_n0034,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_01_00,nanotube_zigzag_repaired_cell_01_07,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0035--nanotube_zigzag_repaired_n0036,nanotube_zigzag_repaired_n0035,nanotube_zigzag_repaired_n0036,nanotube_zigzag_repaired_n0035,nanotube_zigzag_repaired_n0036,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_01,nanotube_zigzag_repaired_cell_02_02,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0036--nanotube_zigzag_repaired_n0037,nanotube_zigzag_repaired_n0036,nanotube_zigzag_repaired_n0037,nanotube_zigzag_repaired_n0036,nanotube_zigzag_repaired_n0037,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_01,nanotube_zigzag_repaired_cell_02_01,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0032--nanotube_zigzag_repaired_n0037,nanotube_zigzag_repaired_n0032,nanotube_zigzag_repaired_n0037,nanotube_zigzag_repaired_n0032,nanotube_zigzag_repaired_n0037,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_01,nanotube_zigzag_repaired_cell_02_00,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0008--nanotube_zigzag_repaired_n0035,nanotube_zigzag_repaired_n0008,nanotube_zigzag_repaired_n0035,nanotube_zigzag_repaired_n0008,nanotube_zigzag_repaired_n0035,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_01,nanotube_zigzag_repaired_cell_01_02,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0017--nanotube_zigzag_repaired_n0038,nanotube_zigzag_repaired_n0017,nanotube_zigzag_repaired_n0038,nanotube_zigzag_repaired_n0017,nanotube_zigzag_repaired_n0038,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_02,nanotube_zigzag_repaired_cell_01_03,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0035--nanotube_zigzag_repaired_n0038,nanotube_zigzag_repaired_n0035,nanotube_zigzag_repaired_n0038,nanotube_zigzag_repaired_n0035,nanotube_zigzag_repaired_n0038,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_02,nanotube_zigzag_repaired_cell_02_02,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0039--nanotube_zigzag_repaired_n0040,nanotube_zigzag_repaired_n0039,nanotube_zigzag_repaired_n0040,nanotube_zigzag_repaired_n0039,nanotube_zigzag_repaired_n0040,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_03,nanotube_zigzag_repaired_cell_02_04,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0040--nanotube_zigzag_repaired_n0041,nanotube_zigzag_repaired_n0040,nanotube_zigzag_repaired_n0041,nanotube_zigzag_repaired_n0040,nanotube_zigzag_repaired_n0041,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_03,nanotube_zigzag_repaired_cell_02_03,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0038--nanotube_zigzag_repaired_n0041,nanotube_zigzag_repaired_n0038,nanotube_zigzag_repaired_n0041,nanotube_zigzag_repaired_n0038,nanotube_zigzag_repaired_n0041,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_03,nanotube_zigzag_repaired_cell_02_02,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0016--nanotube_zigzag_repaired_n0039,nanotube_zigzag_repaired_n0016,nanotube_zigzag_repaired_n0039,nanotube_zigzag_repaired_n0016,nanotube_zigzag_repaired_n0039,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_03,nanotube_zigzag_repaired_cell_01_04,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0025--nanotube_zigzag_repaired_n0042,nanotube_zigzag_repaired_n0025,nanotube_zigzag_repaired_n0042,nanotube_zigzag_repaired_n0025,nanotube_zigzag_repaired_n0042,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_04,nanotube_zigzag_repaired_cell_01_05,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0039--nanotube_zigzag_repaired_n0042,nanotube_zigzag_repaired_n0039,nanotube_zigzag_repaired_n0042,nanotube_zigzag_repaired_n0039,nanotube_zigzag_repaired_n0042,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_04,nanotube_zigzag_repaired_cell_02_04,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0043--nanotube_zigzag_repaired_n0044,nanotube_zigzag_repaired_n0043,nanotube_zigzag_repaired_n0044,nanotube_zigzag_repaired_n0043,nanotube_zigzag_repaired_n0044,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_05,nanotube_zigzag_repaired_cell_02_06,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0044--nanotube_zigzag_repaired_n0045,nanotube_zigzag_repaired_n0044,nanotube_zigzag_repaired_n0045,nanotube_zigzag_repaired_n0044,nanotube_zigzag_repaired_n0045,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_05,nanotube_zigzag_repaired_cell_02_05,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0042--nanotube_zigzag_repaired_n0045,nanotube_zigzag_repaired_n0042,nanotube_zigzag_repaired_n0045,nanotube_zigzag_repaired_n0042,nanotube_zigzag_repaired_n0045,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_05,nanotube_zigzag_repaired_cell_02_04,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0024--nanotube_zigzag_repaired_n0043,nanotube_zigzag_repaired_n0024,nanotube_zigzag_repaired_n0043,nanotube_zigzag_repaired_n0024,nanotube_zigzag_repaired_n0043,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_05,nanotube_zigzag_repaired_cell_01_06,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0031--nanotube_zigzag_repaired_n0046,nanotube_zigzag_repaired_n0031,nanotube_zigzag_repaired_n0046,nanotube_zigzag_repaired_n0031,nanotube_zigzag_repaired_n0046,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_06,nanotube_zigzag_repaired_cell_01_07,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0043--nanotube_zigzag_repaired_n0046,nanotube_zigzag_repaired_n0043,nanotube_zigzag_repaired_n0046,nanotube_zigzag_repaired_n0043,nanotube_zigzag_repaired_n0046,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_01_06,nanotube_zigzag_repaired_cell_02_06,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0033--nanotube_zigzag_repaired_n0050,nanotube_zigzag_repaired_n0033,nanotube_zigzag_repaired_n0050,nanotube_zigzag_repaired_n0033,nanotube_zigzag_repaired_n0050,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_01_07,nanotube_zigzag_repaired_cell_02_00,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0047--nanotube_zigzag_repaired_n0050,nanotube_zigzag_repaired_n0047,nanotube_zigzag_repaired_n0050,nanotube_zigzag_repaired_n0047,nanotube_zigzag_repaired_n0050,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_01_07,nanotube_zigzag_repaired_cell_02_07,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0046--nanotube_zigzag_repaired_n0047,nanotube_zigzag_repaired_n0046,nanotube_zigzag_repaired_n0047,nanotube_zigzag_repaired_n0046,nanotube_zigzag_repaired_n0047,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_01_07,nanotube_zigzag_repaired_cell_02_06,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0037--nanotube_zigzag_repaired_n0048,nanotube_zigzag_repaired_n0037,nanotube_zigzag_repaired_n0048,nanotube_zigzag_repaired_n0037,nanotube_zigzag_repaired_n0048,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_02_00,nanotube_zigzag_repaired_cell_02_01,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0048--nanotube_zigzag_repaired_n0049,nanotube_zigzag_repaired_n0048,nanotube_zigzag_repaired_n0049,nanotube_zigzag_repaired_n0048,nanotube_zigzag_repaired_n0049,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_02_00,nanotube_zigzag_repaired_cell_03_00,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0049--nanotube_zigzag_repaired_n0050,nanotube_zigzag_repaired_n0049,nanotube_zigzag_repaired_n0050,nanotube_zigzag_repaired_n0049,nanotube_zigzag_repaired_n0050,circumferential_periodic_join,0,1,nanotube_zigzag_repaired_cell_02_00,nanotube_zigzag_repaired_cell_02_07,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0051--nanotube_zigzag_repaired_n0052,nanotube_zigzag_repaired_n0051,nanotube_zigzag_repaired_n0052,nanotube_zigzag_repaired_n0051,nanotube_zigzag_repaired_n0052,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_02_01,nanotube_zigzag_repaired_cell_03_02,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0052--nanotube_zigzag_repaired_n0053,nanotube_zigzag_repaired_n0052,nanotube_zigzag_repaired_n0053,nanotube_zigzag_repaired_n0052,nanotube_zigzag_repaired_n0053,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_02_01,nanotube_zigzag_repaired_cell_03_01,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0048--nanotube_zigzag_repaired_n0053,nanotube_zigzag_repaired_n0048,nanotube_zigzag_repaired_n0053,nanotube_zigzag_repaired_n0048,nanotube_zigzag_repaired_n0053,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_02_01,nanotube_zigzag_repaired_cell_03_00,2,zigzag_repaired_tube_edge
nanotube_zigzag_repaired,nanotube_zigzag_repaired_n0036--nanotube_zigzag_repaired_n0051,nanotube_zigzag_repaired_n0036,nanotube_zigzag_repaired_n0051,nanotube_zigzag_repaired_n0036,nanotube_zigzag_repaired_n0051,tube_hex_hex_proxy,0,0,nanotube_zigzag_repaired_cell_02_01,nanotube_zigzag_repaired_cell_02_02,2,zigzag_repaired_tube_edge
