structure_id,node_id,source_node_id,degree,boundary_node,periodic_node,layout_x,layout_y,layout_z,node_role_hint,coordinate_status
graphene_patch,graphene_patch_n0001,graphene_patch_n0001,3,0,0,0.8660254037844387,0.49999999999999994,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0002,graphene_patch_n0002,3,0,0,6.123233995736766e-17,1.0,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0003,graphene_patch_n0003,2,1,0,-0.8660254037844385,0.5000000000000003,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0004,graphene_patch_n0004,2,1,0,-0.8660254037844388,-0.4999999999999997,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0005,graphene_patch_n0005,2,1,0,-1.8369701987210297e-16,-1.0,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0006,graphene_patch_n0006,3,0,0,0.8660254037844388,-0.49999999999999967,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0007,graphene_patch_n0007,3,0,0,2.598076211353316,0.49999999999999994,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0008,graphene_patch_n0008,3,0,0,1.7320508075688772,1.0,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0009,graphene_patch_n0009,2,1,0,1.732050807568877,-1.0,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0010,graphene_patch_n0010,3,0,0,2.598076211353316,-0.49999999999999967,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0011,graphene_patch_n0011,3,0,0,4.330127018922193,0.49999999999999994,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0012,graphene_patch_n0012,3,0,0,3.4641016151377544,1.0,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0013,graphene_patch_n0013,2,1,0,3.4641016151377544,-1.0,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0014,graphene_patch_n0014,3,0,0,4.330127018922193,-0.49999999999999967,0.0,graphene_patch_node,inspection_layout_only
graphene_patch,graphene_patch_n0015,graphene_patch_n0015,3,0,0,6.06217782649107,0.49999999999999994,0.0,graphene_patch_node,inspection_layout_only
