structure_id,edge_id,source,target,source_source_id,target_source_id,edge_class,boundary_edge,periodic_edge,cell_left,cell_right,cell_count,edge_role_hint
c60_reference,c60_015--c60_036,c60_015,c60_036,c60_015,c60_036,6_6,0,0,H_07,H_08,2,c60_edge_class_reference
c60_reference,c60_016--c60_017,c60_016,c60_017,c60_016,c60_017,5_6,0,0,H_02,P_03,2,c60_edge_class_reference
c60_reference,c60_016--c60_018,c60_016,c60_018,c60_016,c60_018,5_6,0,0,H_03,P_03,2,c60_edge_class_reference
c60_reference,c60_017--c60_019,c60_017,c60_019,c60_017,c60_019,5_6,0,0,H_08,P_03,2,c60_edge_class_reference
c60_reference,c60_018--c60_020,c60_018,c60_020,c60_018,c60_020,5_6,0,0,H_10,P_03,2,c60_edge_class_reference
c60_reference,c60_018--c60_022,c60_018,c60_022,c60_018,c60_022,6_6,0,0,H_03,H_10,2,c60_edge_class_reference
c60_reference,c60_019--c60_020,c60_019,c60_020,c60_019,c60_020,5_6,0,0,H_09,P_03,2,c60_edge_class_reference
c60_reference,c60_019--c60_037,c60_019,c60_037,c60_019,c60_037,6_6,0,0,H_08,H_09,2,c60_edge_class_reference
c60_reference,c60_020--c60_041,c60_020,c60_041,c60_020,c60_041,6_6,0,0,H_09,H_10,2,c60_edge_class_reference
c60_reference,c60_021--c60_022,c60_021,c60_022,c60_021,c60_022,5_6,0,0,H_03,P_04,2,c60_edge_class_reference
c60_reference,c60_021--c60_023,c60_021,c60_023,c60_021,c60_023,5_6,0,0,H_04,P_04,2,c60_edge_class_reference
c60_reference,c60_022--c60_024,c60_022,c60_024,c60_022,c60_024,5_6,0,0,H_10,P_04,2,c60_edge_class_reference
c60_reference,c60_023--c60_025,c60_023,c60_025,c60_023,c60_025,5_6,0,0,H_12,P_04,2,c60_edge_class_reference
c60_reference,c60_023--c60_028,c60_023,c60_028,c60_023,c60_028,6_6,0,0,H_04,H_12,2,c60_edge_class_reference
c60_reference,c60_024--c60_025,c60_024,c60_025,c60_024,c60_025,5_6,0,0,H_11,P_04,2,c60_edge_class_reference
c60_reference,c60_024--c60_042,c60_024,c60_042,c60_024,c60_042,6_6,0,0,H_10,H_11,2,c60_edge_class_reference
c60_reference,c60_025--c60_046,c60_025,c60_046,c60_025,c60_046,6_6,0,0,H_11,H_12,2,c60_edge_class_reference
c60_reference,c60_026--c60_027,c60_026,c60_027,c60_026,c60_027,5_6,0,0,H_05,P_05,2,c60_edge_class_reference
c60_reference,c60_026--c60_028,c60_026,c60_028,c60_026,c60_028,5_6,0,0,H_04,P_05,2,c60_edge_class_reference
c60_reference,c60_027--c60_030,c60_027,c60_030,c60_027,c60_030,5_6,0,0,H_14,P_05,2,c60_edge_class_reference
c60_reference,c60_028--c60_029,c60_028,c60_029,c60_028,c60_029,5_6,0,0,H_12,P_05,2,c60_edge_class_reference
c60_reference,c60_029--c60_030,c60_029,c60_030,c60_029,c60_030,5_6,0,0,H_13,P_05,2,c60_edge_class_reference
c60_reference,c60_029--c60_047,c60_029,c60_047,c60_029,c60_047,6_6,0,0,H_12,H_13,2,c60_edge_class_reference
c60_reference,c60_030--c60_052,c60_030,c60_052,c60_030,c60_052,6_6,0,0,H_13,H_14,2,c60_edge_class_reference
c60_reference,c60_031--c60_032,c60_031,c60_032,c60_031,c60_032,5_6,0,0,H_06,P_06,2,c60_edge_class_reference
c60_reference,c60_031--c60_034,c60_031,c60_034,c60_031,c60_034,5_6,0,0,H_15,P_06,2,c60_edge_class_reference
c60_reference,c60_032--c60_033,c60_032,c60_033,c60_032,c60_033,5_6,0,0,H_07,P_06,2,c60_edge_class_reference
c60_reference,c60_033--c60_035,c60_033,c60_035,c60_033,c60_035,5_6,0,0,H_16,P_06,2,c60_edge_class_reference
c60_reference,c60_033--c60_038,c60_033,c60_038,c60_033,c60_038,6_6,0,0,H_07,H_16,2,c60_edge_class_reference
c60_reference,c60_034--c60_035,c60_034,c60_035,c60_034,c60_035,5_6,0,0,H_20,P_06,2,c60_edge_class_reference
c60_reference,c60_034--c60_053,c60_034,c60_053,c60_034,c60_053,6_6,0,0,H_15,H_20,2,c60_edge_class_reference
c60_reference,c60_035--c60_056,c60_035,c60_056,c60_035,c60_056,6_6,0,0,H_16,H_20,2,c60_edge_class_reference
c60_reference,c60_036--c60_037,c60_036,c60_037,c60_036,c60_037,5_6,0,0,H_08,P_07,2,c60_edge_class_reference
c60_reference,c60_036--c60_038,c60_036,c60_038,c60_036,c60_038,5_6,0,0,H_07,P_07,2,c60_edge_class_reference
c60_reference,c60_037--c60_039,c60_037,c60_039,c60_037,c60_039,5_6,0,0,H_09,P_07,2,c60_edge_class_reference
c60_reference,c60_038--c60_040,c60_038,c60_040,c60_038,c60_040,5_6,0,0,H_16,P_07,2,c60_edge_class_reference
c60_reference,c60_039--c60_040,c60_039,c60_040,c60_039,c60_040,5_6,0,0,H_17,P_07,2,c60_edge_class_reference
c60_reference,c60_039--c60_043,c60_039,c60_043,c60_039,c60_043,6_6,0,0,H_09,H_17,2,c60_edge_class_reference
c60_reference,c60_040--c60_057,c60_040,c60_057,c60_040,c60_057,6_6,0,0,H_16,H_17,2,c60_edge_class_reference
c60_reference,c60_041--c60_042,c60_041,c60_042,c60_041,c60_042,5_6,0,0,H_10,P_08,2,c60_edge_class_reference
c60_reference,c60_041--c60_043,c60_041,c60_043,c60_041,c60_043,5_6,0,0,H_09,P_08,2,c60_edge_class_reference
c60_reference,c60_042--c60_044,c60_042,c60_044,c60_042,c60_044,5_6,0,0,H_11,P_08,2,c60_edge_class_reference
c60_reference,c60_043--c60_045,c60_043,c60_045,c60_043,c60_045,5_6,0,0,H_17,P_08,2,c60_edge_class_reference
c60_reference,c60_044--c60_045,c60_044,c60_045,c60_044,c60_045,5_6,0,0,H_18,P_08,2,c60_edge_class_reference
c60_reference,c60_044--c60_048,c60_044,c60_048,c60_044,c60_048,6_6,0,0,H_11,H_18,2,c60_edge_class_reference
c60_reference,c60_045--c60_058,c60_045,c60_058,c60_045,c60_058,6_6,0,0,H_17,H_18,2,c60_edge_class_reference
c60_reference,c60_046--c60_047,c60_046,c60_047,c60_046,c60_047,5_6,0,0,H_12,P_09,2,c60_edge_class_reference
c60_reference,c60_046--c60_048,c60_046,c60_048,c60_046,c60_048,5_6,0,0,H_11,P_09,2,c60_edge_class_reference
c60_reference,c60_047--c60_049,c60_047,c60_049,c60_047,c60_049,5_6,0,0,H_13,P_09,2,c60_edge_class_reference
c60_reference,c60_048--c60_050,c60_048,c60_050,c60_048,c60_050,5_6,0,0,H_18,P_09,2,c60_edge_class_reference
c60_reference,c60_049--c60_050,c60_049,c60_050,c60_049,c60_050,5_6,0,0,H_19,P_09,2,c60_edge_class_reference
c60_reference,c60_049--c60_054,c60_049,c60_054,c60_049,c60_054,6_6,0,0,H_13,H_19,2,c60_edge_class_reference
c60_reference,c60_050--c60_059,c60_050,c60_059,c60_050,c60_059,6_6,0,0,H_18,H_19,2,c60_edge_class_reference
c60_reference,c60_051--c60_052,c60_051,c60_052,c60_051,c60_052,5_6,0,0,H_14,P_10,2,c60_edge_class_reference
c60_reference,c60_051--c60_053,c60_051,c60_053,c60_051,c60_053,5_6,0,0,H_15,P_10,2,c60_edge_class_reference
c60_reference,c60_052--c60_054,c60_052,c60_054,c60_052,c60_054,5_6,0,0,H_13,P_10,2,c60_edge_class_reference
c60_reference,c60_053--c60_055,c60_053,c60_055,c60_053,c60_055,5_6,0,0,H_20,P_10,2,c60_edge_class_reference
c60_reference,c60_054--c60_055,c60_054,c60_055,c60_054,c60_055,5_6,0,0,H_19,P_10,2,c60_edge_class_reference
c60_reference,c60_055--c60_060,c60_055,c60_060,c60_055,c60_060,6_6,0,0,H_19,H_20,2,c60_edge_class_reference
c60_reference,c60_056--c60_057,c60_056,c60_057,c60_056,c60_057,5_6,0,0,H_16,P_11,2,c60_edge_class_reference
c60_reference,c60_056--c60_060,c60_056,c60_060,c60_056,c60_060,5_6,0,0,H_20,P_11,2,c60_edge_class_reference
c60_reference,c60_057--c60_058,c60_057,c60_058,c60_057,c60_058,5_6,0,0,H_17,P_11,2,c60_edge_class_reference
c60_reference,c60_058--c60_059,c60_058,c60_059,c60_058,c60_059,5_6,0,0,H_18,P_11,2,c60_edge_class_reference
c60_reference,c60_059--c60_060,c60_059,c60_060,c60_059,c60_060,5_6,0,0,H_19,P_11,2,c60_edge_class_reference
