run_id,nullmodel_family,observed_value,null_mean,null_std,null_min,null_max,rank_z_score,eigen_profile_z_score,lag_structure_z_score,empirical_p_value,null_reproduction_rate,complete_structure_reproduction,partial_structure_reproduction,critical_nullmodel_reproduction
QSB-PLANCK-BRIDGE-RESONATOR-NULLMODEL-EXECUTION-01,label_permutation_null,0.0,4.214355952220538,0.35475948125211165,3.191725653811013,5.356047702079353,0.0,0.0,-11.879473770076872,0.0,0.0,False,True,False
QSB-PLANCK-BRIDGE-RESONATOR-NULLMODEL-EXECUTION-01,lag_preserving_shuffle_null,0.0,1.0891022142643253e-16,7.50157031216972e-17,0.0,3.4513586753675794e-16,0.0,-3.44362586337409,-1.4518323083601388,1.0,1.0,True,False,False
QSB-PLANCK-BRIDGE-RESONATOR-NULLMODEL-EXECUTION-01,random_gram_psd_null,0.0,4.962738401164368,0.22803387127662794,4.283448174412538,5.774641256287163,0.0,-6.54361930103397,-21.76316339928321,0.0,0.0,False,True,False
QSB-PLANCK-BRIDGE-RESONATOR-NULLMODEL-EXECUTION-01,directed_pair_rewire_null,0.0,5.021953750932672,0.28191379279572115,4.179184563122163,5.9771618472032335,0.0,0.0,-17.81379229845506,0.0,0.0,False,True,False
QSB-PLANCK-BRIDGE-RESONATOR-NULLMODEL-EXECUTION-01,sign_flip_antiparallel_null,0.0,5.022489255058914,0.501688724406502,3.4975766245103546,6.36984948756628,0.0,0.0,-10.011166308352895,0.0,0.0,False,True,False
