run_id,t,p_family,theta,alpha,kernel_mode,chi,rho_pos,rho_neg,lambda_max_pos,lambda_max_neg,lambda_max_abs,lambda2_abs,weighted_clustering_abs,natural_connectivity_abs,global_efficiency_abs,n_components_abs,finite_fraction,peak_flag_chi,peak_flag_lambda2,peak_flag_wclust
M33_V0_alpha_peak_robustness,2.0,P0,1e-09,2.3,abs,-0.004636577975481514,0.5714285714285714,0.42857142857142855,4.284700230294332e-07,4.2522762192992534e-07,6.993090845562908e-07,3.6663821971778536e-07,0.3395828276388358,5.551115123125629e-14,1.3207638707504246e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,3e-09,2.3,abs,-0.004636577975481514,0.5714285714285714,0.42857142857142855,4.284700230294332e-07,4.2522762192992534e-07,6.993090845562908e-07,3.6663821971778536e-07,0.3395828276388358,5.551115123125629e-14,1.3207638707504246e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-08,2.3,abs,-0.004636577975481514,0.5714285714285714,0.42857142857142855,4.284700230294332e-07,4.2522762192992534e-07,6.993090845562908e-07,3.6663821971778536e-07,0.3395828276388358,5.551115123125629e-14,1.3207638707504246e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-09,2.4,abs,0.03188440533877978,0.5714285714285714,0.42857142857142855,4.483423789894496e-07,4.7208915669046997e-07,7.44777186486776e-07,4.263183211533664e-07,0.3766866169338416,6.528111384795707e-14,1.4071020320526874e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,3e-09,2.4,abs,0.03188440533877978,0.5714285714285714,0.42857142857142855,4.483423789894496e-07,4.7208915669046997e-07,7.44777186486776e-07,4.263183211533664e-07,0.3766866169338416,6.528111384795707e-14,1.4071020320526874e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-08,2.4,abs,0.03188440533877978,0.5714285714285714,0.42857142857142855,4.483423789894496e-07,4.7208915669046997e-07,7.44777186486776e-07,4.263183211533664e-07,0.3766866169338416,6.528111384795707e-14,1.4071020320526874e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-09,2.5,abs,0.056634735178927184,0.5714285714285714,0.42857142857142855,4.2348949255756934e-07,4.609672136276938e-07,6.617444391983187e-07,3.8452030102782867e-07,0.2579986324204763,6.128431095930676e-14,1.2805040871368723e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,3e-09,2.5,abs,0.056634735178927184,0.5714285714285714,0.42857142857142855,4.2348949255756934e-07,4.609672136276938e-07,6.617444391983187e-07,3.8452030102782867e-07,0.2579986324204763,6.128431095930676e-14,1.2805040871368723e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-08,2.5,abs,0.056634735178927184,0.5714285714285714,0.42857142857142855,4.2348949255756934e-07,4.609672136276938e-07,6.617444391983187e-07,3.8452030102782867e-07,0.2579986324204763,6.128431095930676e-14,1.2805040871368723e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-09,2.6,abs,0.1999536096999603,0.5714285714285714,0.42857142857142855,3.574126703676299e-07,4.666617101985036e-07,5.463719309434171e-07,2.1627537987461366e-07,0.1757941252126692,5.173639294753096e-14,1.0994748366119616e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,3e-09,2.6,abs,0.2015237023385582,0.47619047619047616,0.42857142857142855,3.5684650407736994e-07,4.666617101985036e-07,5.449245168027182e-07,2.128425736765959e-07,0.19252383663511022,5.1958437552455976e-14,1.0994748366119616e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-08,2.6,abs,0.2026281075461235,0.47619047619047616,0.3333333333333333,3.5684650407736994e-07,4.6626095774272923e-07,5.399766843326693e-07,2.0444977404527384e-07,0.18768291061213738,5.1958437552455976e-14,1.0994748366119616e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-09,2.7,abs,0.34597157852104143,0.47619047619047616,0.5238095238095238,2.898672707875077e-07,4.973008652900061e-07,5.995683095970921e-07,2.909110197858175e-07,0.2416680549424775,4.596323321948043e-14,1.1098557251228892e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,3e-09,2.7,abs,0.34597157852104143,0.47619047619047616,0.5238095238095238,2.898672707875077e-07,4.973008652900061e-07,5.995683095970921e-07,2.909110197858175e-07,0.2416680549424775,4.596323321948043e-14,1.1098557251228892e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-08,2.7,abs,0.34597157852104143,0.47619047619047616,0.5238095238095238,2.898672707875077e-07,4.973008652900061e-07,5.995683095970921e-07,2.909110197858175e-07,0.2416680549424775,4.596323321948043e-14,1.1098557251228892e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-09,2.8,abs,0.5679717121859598,0.38095238095238093,0.6190476190476191,2.0365210685621305e-07,5.593072848366424e-07,6.261846679152645e-07,2.751539630955723e-07,0.22598964467132004,4.4630965589930296e-14,1.1733204873752266e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,3e-09,2.8,abs,0.5679717121859598,0.38095238095238093,0.6190476190476191,2.0365210685621305e-07,5.593072848366424e-07,6.261846679152645e-07,2.751539630955723e-07,0.22598964467132004,4.4630965589930296e-14,1.1733204873752266e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-08,2.8,abs,0.569183090418823,0.38095238095238093,0.5238095238095238,2.0365210685621305e-07,5.590884705812283e-07,6.244675390189013e-07,2.590515531809916e-07,0.23778704532520245,4.4630965589930296e-14,1.1733204873752266e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-09,2.9,abs,0.7970701761608961,0.38095238095238093,0.6190476190476191,1.1004075316284341e-07,6.524761575516262e-07,6.805365708216977e-07,2.94183023282561e-07,0.241791030651004,5.3290705182006094e-14,1.1827025086014435e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,3e-09,2.9,abs,0.7970701761608961,0.38095238095238093,0.6190476190476191,1.1004075316284341e-07,6.524761575516262e-07,6.805365708216977e-07,2.94183023282561e-07,0.241791030651004,5.3290705182006094e-14,1.1827025086014435e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-08,2.9,abs,0.7970701761608961,0.38095238095238093,0.6190476190476191,1.1004075316284341e-07,6.524761575516262e-07,6.805365708216977e-07,2.94183023282561e-07,0.241791030651004,5.3290705182006094e-14,1.1827025086014435e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-09,3.0,abs,0.8410482774594459,0.2857142857142857,0.7142857142857143,9.697205894872529e-08,7.616776395074277e-07,7.903298756720342e-07,3.748372554212819e-07,0.28808584783772473,7.815970093360797e-14,1.496912065447195e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,3e-09,3.0,abs,0.8410482774594459,0.2857142857142857,0.7142857142857143,9.697205894872529e-08,7.616776395074277e-07,7.903298756720342e-07,3.748372554212819e-07,0.28808584783772473,7.815970093360797e-14,1.496912065447195e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,2.0,P0,1e-08,3.0,abs,0.8410482774594459,0.2857142857142857,0.7142857142857143,9.697205894872529e-08,7.616776395074277e-07,7.903298756720342e-07,3.748372554212819e-07,0.28808584783772473,7.815970093360797e-14,1.496912065447195e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,0.3,abs,0.08826568313596092,0.5714285714285714,0.42857142857142855,4.197217754280382e-07,4.855308873762124e-07,7.455798177736245e-07,4.252970674639404e-07,0.3880054658268822,6.483702463810703e-14,1.408673639513005e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,0.3,abs,0.08826568313596092,0.5714285714285714,0.42857142857142855,4.197217754280382e-07,4.855308873762124e-07,7.455798177736245e-07,4.252970674639404e-07,0.3880054658268822,6.483702463810703e-14,1.408673639513005e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,0.3,abs,0.08826568313596092,0.5714285714285714,0.42857142857142855,4.197217754280382e-07,4.855308873762124e-07,7.455798177736245e-07,4.252970674639404e-07,0.3880054658268822,6.483702463810703e-14,1.408673639513005e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,0.4,abs,0.2486519346223431,0.47619047619047616,0.5238095238095238,2.9690863388091574e-07,4.4953325778856347e-07,6.138083105585189e-07,2.481399131686762e-07,0.21233047102288163,4.6407322429330464e-14,1.0797858536886233e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,0.4,abs,0.2486519346223431,0.47619047619047616,0.5238095238095238,2.9690863388091574e-07,4.4953325778856347e-07,6.138083105585189e-07,2.481399131686762e-07,0.21233047102288163,4.6407322429330464e-14,1.0797858536886233e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,0.4,abs,0.24877298086052446,0.47619047619047616,0.42857142857142855,2.9690863388091574e-07,4.493228920434545e-07,6.126640346364238e-07,2.412234772034182e-07,0.2321251996089392,4.6407322429330464e-14,1.0797858536886233e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,0.5,abs,0.022718111638046865,0.47619047619047616,0.5238095238095238,3.87525216210039e-07,4.026951183081903e-07,6.677448522061878e-07,3.433979810521845e-07,0.2563725522668036,6.106226635438174e-14,1.2543259896141316e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,0.5,abs,0.022718111638046865,0.47619047619047616,0.5238095238095238,3.87525216210039e-07,4.026951183081903e-07,6.677448522061878e-07,3.433979810521845e-07,0.2563725522668036,6.106226635438174e-14,1.2543259896141316e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,0.5,abs,0.022718111638046865,0.47619047619047616,0.5238095238095238,3.87525216210039e-07,4.026951183081903e-07,6.677448522061878e-07,3.433979810521845e-07,0.2563725522668036,6.106226635438174e-14,1.2543259896141316e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,0.6,abs,0.31798158960926015,0.47619047619047616,0.5238095238095238,1.629376422289136e-07,2.9117549422046685e-07,4.0328703353277016e-07,2.790790620060483e-07,0.3110274295988235,2.1982415887577857e-14,8.50403759250764e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,0.6,abs,0.31798158960926015,0.47619047619047616,0.5238095238095238,1.629376422289136e-07,2.9117549422046685e-07,4.0328703353277016e-07,2.790790620060483e-07,0.3110274295988235,2.1982415887577857e-14,8.50403759250764e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,0.6,abs,0.31798158960926015,0.47619047619047616,0.5238095238095238,1.629376422289136e-07,2.9117549422046685e-07,4.0328703353277016e-07,2.790790620060483e-07,0.3110274295988235,2.1982415887577857e-14,8.50403759250764e-08,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,0.7,abs,0.2734500708557256,0.47619047619047616,0.5238095238095238,2.1204682548103183e-07,3.49520773122133e-07,5.02738753041441e-07,3.275863385532222e-07,0.24600084782292933,3.552713678800438e-14,1.0517729693507293e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,0.7,abs,0.2734500708557256,0.47619047619047616,0.5238095238095238,2.1204682548103183e-07,3.49520773122133e-07,5.02738753041441e-07,3.275863385532222e-07,0.24600084782292933,3.552713678800438e-14,1.0517729693507293e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,0.7,abs,0.2771670599613512,0.38095238095238093,0.5238095238095238,2.107129294087668e-07,3.49520773122133e-07,5.00809308771114e-07,3.1968446342380013e-07,0.26665879342250065,3.5305092183079353e-14,1.0517729693507293e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,0.8,abs,-0.1973348166607105,0.6666666666666666,0.3333333333333333,4.2784548776312147e-07,2.91482287515537e-07,6.910245366485013e-07,3.783014207593683e-07,0.28351350651231155,6.328271240363192e-14,1.3343252726158525e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,0.8,abs,-0.1973348166607105,0.6666666666666666,0.3333333333333333,4.2784548776312147e-07,2.91482287515537e-07,6.910245366485013e-07,3.783014207593683e-07,0.28351350651231155,6.328271240363192e-14,1.3343252726158525e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,0.8,abs,-0.1973348166607105,0.6666666666666666,0.3333333333333333,4.2784548776312147e-07,2.91482287515537e-07,6.910245366485013e-07,3.783014207593683e-07,0.28351350651231155,6.328271240363192e-14,1.3343252726158525e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,0.9,abs,-0.04149424858233533,0.6666666666666666,0.3333333333333333,4.1563403655839943e-07,3.8843822974044596e-07,6.554114786291395e-07,3.000254129189187e-07,0.2637222591519737,4.929390229335573e-14,1.1839303017234436e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,0.9,abs,-0.04149424858233533,0.6666666666666666,0.3333333333333333,4.1563403655839943e-07,3.8843822974044596e-07,6.554114786291395e-07,3.000254129189187e-07,0.2637222591519737,4.929390229335573e-14,1.1839303017234436e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,0.9,abs,-0.038975784180562696,0.5714285714285714,0.3333333333333333,4.1388026664907485e-07,3.8843822974044596e-07,6.527652347099377e-07,2.9268196595025903e-07,0.2931446173420535,4.929390229335573e-14,1.1839303017234436e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.0,abs,0.056634735178927184,0.5714285714285714,0.42857142857142855,4.2348949255756934e-07,4.609672136276938e-07,6.617444391983187e-07,3.8452030102782867e-07,0.2579986324204763,6.128431095930676e-14,1.2805040871368723e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.0,abs,0.056634735178927184,0.5714285714285714,0.42857142857142855,4.2348949255756934e-07,4.609672136276938e-07,6.617444391983187e-07,3.8452030102782867e-07,0.2579986324204763,6.128431095930676e-14,1.2805040871368723e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.0,abs,0.056634735178927184,0.5714285714285714,0.42857142857142855,4.2348949255756934e-07,4.609672136276938e-07,6.617444391983187e-07,3.8452030102782867e-07,0.2579986324204763,6.128431095930676e-14,1.2805040871368723e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.1,abs,0.4464009759303034,0.38095238095238093,0.5238095238095238,2.468218618419154e-07,5.195252015496346e-07,6.108932426489506e-07,2.6681563041481954e-07,0.24972356169796833,4.4630965589930296e-14,1.1484332698559941e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.1,abs,0.4464009759303034,0.38095238095238093,0.5238095238095238,2.468218618419154e-07,5.195252015496346e-07,6.108932426489506e-07,2.6681563041481954e-07,0.24972356169796833,4.4630965589930296e-14,1.1484332698559941e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.1,abs,0.4464009759303034,0.38095238095238093,0.5238095238095238,2.468218618419154e-07,5.195252015496346e-07,6.108932426489506e-07,2.6681563041481954e-07,0.24972356169796833,4.4630965589930296e-14,1.1484332698559941e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.2,abs,0.8410482774337048,0.2857142857142857,0.7142857142857143,9.697205896647579e-08,7.616776394879894e-07,7.903298756520059e-07,3.748372554401241e-07,0.2880858478299162,7.815970093360797e-14,1.496912065325796e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.2,abs,0.8410482774337048,0.2857142857142857,0.7142857142857143,9.697205896647579e-08,7.616776394879894e-07,7.903298756520059e-07,3.748372554401241e-07,0.2880858478299162,7.815970093360797e-14,1.496912065325796e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.2,abs,0.8410482774337048,0.2857142857142857,0.7142857142857143,9.697205896647579e-08,7.616776394879894e-07,7.903298756520059e-07,3.748372554401241e-07,0.2880858478299162,7.815970093360797e-14,1.496912065325796e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.3,abs,0.8299303900450483,0.2857142857142857,0.7142857142857143,1.0443364629729502e-07,8.034735737864228e-07,8.422874205765428e-07,4.2213204745018927e-07,0.3292643086198864,8.770761894538352e-14,1.5642379234814583e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.3,abs,0.8299303900450483,0.2857142857142857,0.7142857142857143,1.0443364629729502e-07,8.034735737864228e-07,8.422874205765428e-07,4.2213204745018927e-07,0.3292643086198864,8.770761894538352e-14,1.5642379234814583e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.3,abs,0.8299303900450483,0.2857142857142857,0.7142857142857143,1.0443364629729502e-07,8.034735737864228e-07,8.422874205765428e-07,4.2213204745018927e-07,0.3292643086198864,8.770761894538352e-14,1.5642379234814583e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.32,abs,0.8479971494797565,0.2857142857142857,0.7142857142857143,9.279031383948319e-08,7.395306560347568e-07,7.626680615519129e-07,3.450755077134433e-07,0.26027879298919115,7.327471962525764e-14,1.4560525583918205e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.32,abs,0.8479971494797565,0.2857142857142857,0.7142857142857143,9.279031383948319e-08,7.395306560347568e-07,7.626680615519129e-07,3.450755077134433e-07,0.26027879298919115,7.327471962525764e-14,1.4560525583918205e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.32,abs,0.8521045407299657,0.19047619047619047,0.6190476190476191,9.222981559003881e-08,7.374255680251824e-07,7.571791037311324e-07,3.288983467015554e-07,0.3180485269954777,7.327471962525764e-14,1.4560525583918205e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.34,abs,0.8516316700180248,0.38095238095238093,0.6190476190476191,8.579492948465374e-08,6.830759257360669e-07,7.013372297894601e-07,2.691182339408158e-07,0.2196502576848931,6.017408793468168e-14,1.306946974166143e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.34,abs,0.8518712409735559,0.38095238095238093,0.5238095238095238,8.579492948465374e-08,6.82650541077541e-07,7.006406401403743e-07,2.643795217240167e-07,0.245297953712413,6.017408793468168e-14,1.306946974166143e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.34,abs,0.8518712409735559,0.38095238095238093,0.5238095238095238,8.579492948465374e-08,6.82650541077541e-07,7.006406401403743e-07,2.643795217240167e-07,0.245297953712413,6.017408793468168e-14,1.306946974166143e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.36,abs,0.7604208732533392,0.38095238095238093,0.6190476190476191,1.2755590830630248e-07,6.364788745281891e-07,6.692648559797432e-07,2.95274334167204e-07,0.24238570667224352,5.0848214527830876e-14,1.1481699242175263e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.36,abs,0.7604208732533392,0.38095238095238093,0.6190476190476191,1.2755590830630248e-07,6.364788745281891e-07,6.692648559797432e-07,2.95274334167204e-07,0.24238570667224352,5.0848214527830876e-14,1.1481699242175263e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.36,abs,0.7604208732533392,0.38095238095238093,0.6190476190476191,1.2755590830630248e-07,6.364788745281891e-07,6.692648559797432e-07,2.95274334167204e-07,0.24238570667224352,5.0848214527830876e-14,1.1481699242175263e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.38,abs,0.6516436731295789,0.38095238095238093,0.6190476190476191,1.759429400865953e-07,5.887299814458778e-07,6.334551509981438e-07,2.470845078750406e-07,0.2038819209532659,4.596323321948043e-14,1.1796424290808158e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.38,abs,0.652009841865594,0.2857142857142857,0.6190476190476191,1.759279459457491e-07,5.887299814458778e-07,6.331223993781741e-07,2.43376708709967e-07,0.22560765602297064,4.596323321948043e-14,1.1796424290808158e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.38,abs,0.6532702140013262,0.2857142857142857,0.5238095238095238,1.759279459457491e-07,5.885288814313273e-07,6.31593063088501e-07,2.2606661199423714e-07,0.25673228601053194,4.596323321948043e-14,1.1796424290808158e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.4,abs,0.5240389266838352,0.38095238095238093,0.6190476190476191,2.187071542119547e-07,5.45213919752879e-07,6.23058228912665e-07,2.7386520277944185e-07,0.23130561122107068,4.440892098500528e-14,1.1575914868182668e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.4,abs,0.5240389266838352,0.38095238095238093,0.6190476190476191,2.187071542119547e-07,5.45213919752879e-07,6.23058228912665e-07,2.7386520277944185e-07,0.23130561122107068,4.440892098500528e-14,1.1575914868182668e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.4,abs,0.5240389266838352,0.38095238095238093,0.6190476190476191,2.187071542119547e-07,5.45213919752879e-07,6.23058228912665e-07,2.7386520277944185e-07,0.23130561122107068,4.440892098500528e-14,1.1575914868182668e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.42,abs,0.409501428972999,0.47619047619047616,0.5238095238095238,2.6214407107345394e-07,5.117384490646629e-07,6.095079536527484e-07,2.7670287808066215e-07,0.23268380681419396,4.485301019485532e-14,1.1362514807201605e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.42,abs,0.409501428972999,0.47619047619047616,0.5238095238095238,2.6214407107345394e-07,5.117384490646629e-07,6.095079536527484e-07,2.7670287808066215e-07,0.23268380681419396,4.485301019485532e-14,1.1362514807201605e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.42,abs,0.409501428972999,0.47619047619047616,0.5238095238095238,2.6214407107345394e-07,5.117384490646629e-07,6.095079536527484e-07,2.7670287808066215e-07,0.23268380681419396,4.485301019485532e-14,1.1362514807201605e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.44,abs,0.3187628020043959,0.47619047619047616,0.5238095238095238,3.023155300249992e-07,4.906040173534134e-07,5.906852560726881e-07,2.9466860999517685e-07,0.23744945947394627,4.662936703425549e-14,1.1135753616573157e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.44,abs,0.3187628020043959,0.47619047619047616,0.5238095238095238,3.023155300249992e-07,4.906040173534134e-07,5.906852560726881e-07,2.9466860999517685e-07,0.23744945947394627,4.662936703425549e-14,1.1135753616573157e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.44,abs,0.3187628020043959,0.47619047619047616,0.5238095238095238,3.023155300249992e-07,4.906040173534134e-07,5.906852560726881e-07,2.9466860999517685e-07,0.23744945947394627,4.662936703425549e-14,1.1135753616573157e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.46,abs,0.2552189809102985,0.47619047619047616,0.5238095238095238,3.3345002162140606e-07,4.7409249491632006e-07,5.510658838667859e-07,2.4597411563594505e-07,0.1835545815235494,4.929390229335573e-14,1.0924520521489178e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.46,abs,0.25554411022092366,0.47619047619047616,0.42857142857142855,3.3345002162140606e-07,4.739864118423271e-07,5.499496353072829e-07,2.4290697060206235e-07,0.20261823479432506,4.951594689828076e-14,1.0924520521489178e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.46,abs,0.2629138807181661,0.38095238095238093,0.42857142857142855,3.304840471733822e-07,4.739864118423271e-07,5.458150945737784e-07,2.3575667802744636e-07,0.19893006959850376,4.929390229335573e-14,1.0924520521489178e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.48,abs,0.16665021667638943,0.5714285714285714,0.42857142857142855,3.705028526061971e-07,4.6319743058284153e-07,5.56222366975039e-07,2.1911540632642151e-07,0.18652214352754476,5.3068660577081075e-14,1.1327177115547142e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.48,abs,0.16665021667638943,0.5714285714285714,0.42857142857142855,3.705028526061971e-07,4.6319743058284153e-07,5.56222366975039e-07,2.1911540632642151e-07,0.18652214352754476,5.3068660577081075e-14,1.1327177115547142e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.48,abs,0.16965049878974628,0.47619047619047616,0.3333333333333333,3.6948997621721946e-07,4.627714372366108e-07,5.49844896919509e-07,2.023812584360845e-07,0.21716743032863978,5.3290705182006094e-14,1.1327177115547142e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.5,abs,0.0870234959266184,0.5714285714285714,0.42857142857142855,4.035225674319458e-07,4.56434686050147e-07,6.080210643665563e-07,2.875902022568901e-07,0.21156457371366397,5.817568649035651e-14,1.219601371556722e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.5,abs,0.0870234959266184,0.5714285714285714,0.42857142857142855,4.035225674319458e-07,4.56434686050147e-07,6.080210643665563e-07,2.875902022568901e-07,0.21156457371366397,5.817568649035651e-14,1.219601371556722e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.5,abs,0.08888635840195326,0.47619047619047616,0.42857142857142855,4.0258120166662473e-07,4.56434686050147e-07,6.058689471785006e-07,2.801659798676099e-07,0.2306205776208476,5.795364188543149e-14,1.219601371556722e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.52,abs,0.04823965535237261,0.5714285714285714,0.42857142857142855,4.3144740799303875e-07,4.644752059675344e-07,6.84660736757756e-07,3.988687277537643e-07,0.27811226584671533,6.261657858885687e-14,1.3069965449847769e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,3e-09,1.52,abs,0.04823965535237261,0.5714285714285714,0.42857142857142855,4.3144740799303875e-07,4.644752059675344e-07,6.84660736757756e-07,3.988687277537643e-07,0.27811226584671533,6.261657858885687e-14,1.3069965449847769e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-08,1.52,abs,0.04823965535237261,0.5714285714285714,0.42857142857142855,4.3144740799303875e-07,4.644752059675344e-07,6.84660736757756e-07,3.988687277537643e-07,0.27811226584671533,6.261657858885687e-14,1.3069965449847769e-07,1,1.0,0,0,0
M33_V0_alpha_peak_robustness,5.0,P0,1e-09,1.54,abs,0.03655380767069577,0.5714285714285714,0.42857142857142855,4.460345260640418e-07,4.72793801304219e-07,7.320516505761828e-07,4.2363983819021596e-07,0.3356177070849686,6.528111384795707e-14,1.381705540180386e-07,1,1.0,0,0,0
