run_id,t,p_family,theta,packet_model,source_feature,p0,sigma_p,alpha_pref_source_model,branch_pref_source_model,source_score_model,alpha_pref_readout,branch_pref_readout,readout_score,delta_alpha,branch_match_flag,alpha_match_flag,loss_total
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.0,0.8,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.0,1.0,1.52,,1.4149502159359294e-09,1.4,S1,0.0152797786207655,0.1200000000000001,0,0,1.112360109982142
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.0,1.3,1.54,,2.2648218155914945e-09,1.4,S1,0.0152797786207655,0.14000000000000012,0,0,1.1323601095572065
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.0,1.7,1.54,,2.0947320376855816e-09,1.4,S1,0.0152797786207655,0.14000000000000012,0,0,1.1323601096422513
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.0,2.2,1.86,,2.878943707586582e-09,1.4,S1,0.0152797786207655,0.4600000000000002,0,0,1.4523601092501455
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.0,3.0,1.44,S1,4.201539605829458e-09,1.4,S1,0.0152797786207655,0.040000000000000036,1,1,-0.9676398914111525
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.5,0.3,1.56,S2,6.430415676557517e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.1523601074744094
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.5,0.5,1.56,S2,6.411050418687525e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.1523601074840921
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.5,0.8,1.56,S2,6.0677722317091105e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.1523601076557313
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.5,1.0,1.56,S2,5.544438668428123e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.152360107917398
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.5,1.3,1.56,S2,4.565198730012373e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.1523601084070179
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.5,1.7,1.86,,3.5741033978018297e-09,1.4,S1,0.0152797786207655,0.4600000000000002,0,0,1.4523601089025657
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.5,2.2,1.86,,3.838988446705829e-09,1.4,S1,0.0152797786207655,0.4600000000000002,0,0,1.4523601087701232
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,1.5,3.0,1.36,,5.684397746120563e-09,1.4,S1,0.0152797786207655,0.039999999999999813,0,1,0.03236010784741819
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.0,0.3,1.88,,1.2815400765275098e-08,1.4,S1,0.0152797786207655,0.48,0,0,1.4723601042819168
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.0,0.5,1.88,,1.2718015068282446e-08,1.4,S1,0.0152797786207655,0.48,0,0,1.4723601043306096
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.0,0.8,1.56,S2,1.0894494168539344e-08,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.1523601052423702
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.0,1.0,1.56,S2,9.130248444758474e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.152360106124493
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.0,1.3,1.56,S2,6.594952057017545e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.1523601073921412
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.0,1.7,1.86,,5.2241817744626475e-09,1.4,S1,0.0152797786207655,0.4600000000000002,0,0,1.4523601080775264
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.0,2.2,1.36,,5.345589412992346e-09,1.4,S1,0.0152797786207655,0.039999999999999813,0,1,0.032360108016822355
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.0,3.0,1.58,S2,7.32993658107419e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.172360107024649
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.5,0.3,1.88,,1.2815403041832474e-08,1.4,S1,0.0152797786207655,0.48,0,0,1.4723601042819157
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.5,0.5,1.88,,1.280829907491185e-08,1.4,S1,0.0152797786207655,0.48,0,0,1.4723601042854677
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.5,0.8,1.58,S2,1.2136105801109184e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601046215644
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.5,1.0,1.56,S2,1.0748244675770187e-08,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.152360105315495
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.5,1.3,1.56,S2,7.113479687729829e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.1523601071328775
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.5,1.7,1.86,,7.066239696298218e-09,1.4,S1,0.0152797786207655,0.4600000000000002,0,0,1.4523601071564975
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.5,2.2,1.58,S2,9.13075809313519e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601061242384
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,2.5,3.0,1.44,S1,9.142593268615969e-09,1.4,S1,0.0152797786207655,0.040000000000000036,1,1,-0.9676398938816794
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.0,0.3,1.88,,1.2815403046439857e-08,1.4,S1,0.0152797786207655,0.48,0,0,1.4723601042819157
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.0,0.5,1.88,,1.2812875591278648e-08,1.4,S1,0.0152797786207655,0.48,0,0,1.4723601042831793
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.0,0.8,1.58,S2,1.2260936529171855e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.172360104559149
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.0,1.0,1.58,S2,1.1473466672811832e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.172360104952884
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.0,1.3,1.58,S2,1.1093370993997383e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601051429318
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.0,1.7,1.72,S3,1.2110436468164494e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.312360104634399
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.0,2.2,1.72,S3,1.288397036340072e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.312360104247632
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.0,3.0,1.44,S1,1.1630887874246244e-08,1.4,S1,0.0152797786207655,0.040000000000000036,1,1,-0.9676398951258266
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.5,0.3,1.54,,2.3976808169977233e-08,1.4,S1,0.0152797786207655,0.14000000000000012,0,0,1.1323600987012132
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.5,0.5,1.54,,2.3976626030200162e-08,1.4,S1,0.0152797786207655,0.14000000000000012,0,0,1.1323600987013043
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.5,0.8,1.54,,2.3703418330334768e-08,1.4,S1,0.0152797786207655,0.14000000000000012,0,0,1.1323600988379081
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.5,1.0,1.54,,2.2488242930656937e-08,1.4,S1,0.0152797786207655,0.14000000000000012,0,0,1.1323600994454959
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.5,1.3,1.72,S3,2.1025246525911878e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.312360100176994
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.5,1.7,1.72,S3,2.049381344464127e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.3123601004427106
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.5,2.2,1.72,S3,1.8268087556489714e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.3123601015555735
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,3.5,3.0,1.44,S1,1.4460965792701546e-08,1.4,S1,0.0152797786207655,0.040000000000000036,1,1,-0.9676398965408656
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,4.0,0.3,1.72,S3,4.006518531845919e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.3123600906570245
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,4.0,0.5,1.72,S3,4.006336865983702e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.312360090657933
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,4.0,0.8,1.72,S3,3.931041066229906e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.312360091034412
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,4.0,1.0,1.72,S3,3.730921902186324e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.3123600920350078
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,4.0,1.3,1.72,S3,3.357466545297731e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.3123600939022846
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,4.0,1.7,1.72,S3,2.901575226562128e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.312360096181741
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,4.0,2.2,1.72,S3,2.3903838102306e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.3123600987376982
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,neg,4.0,3.0,1.72,S3,1.761266048869761e-08,1.4,S1,0.0152797786207655,0.32000000000000006,0,0,1.312360101883287
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-4.0,0.3,1.78,S3,2.849513228629075e-08,1.4,S1,0.0152797786207655,0.3800000000000001,0,0,1.372360096442051
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-4.0,0.5,1.78,S3,2.849428835154406e-08,1.4,S1,0.0152797786207655,0.3800000000000001,0,0,1.3723600964424731
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-4.0,0.8,1.78,S3,2.810374963971847e-08,1.4,S1,0.0152797786207655,0.3800000000000001,0,0,1.3723600966377425
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-4.0,1.0,1.68,,2.6802713593635864e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723600972882605
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-4.0,1.3,1.68,,2.3405087015270298e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723600989870736
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-4.0,1.7,1.58,S2,1.8467680794320083e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.172360101455777
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-4.0,2.2,1.58,S2,1.4308070677780293e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.172360103535582
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-4.0,3.0,1.58,S2,1.0607429825517997e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601053859023
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.5,0.3,1.78,S3,2.849513228215641e-08,1.4,S1,0.0152797786207655,0.3800000000000001,0,0,1.372360096442051
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.5,0.5,1.78,S3,2.8488741249520075e-08,1.4,S1,0.0152797786207655,0.3800000000000001,0,0,1.3723600964452467
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.5,0.8,1.78,S3,2.7478029698609695e-08,1.4,S1,0.0152797786207655,0.3800000000000001,0,0,1.3723600969506025
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.5,1.0,1.68,,2.52780112548646e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723600980506116
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.5,1.3,1.68,,2.0734010276017348e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723601003226122
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.5,1.7,1.58,S2,1.6086290285273797e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601026464723
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.5,2.2,1.58,S2,1.255583904656759e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601044116978
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.5,3.0,1.58,S2,9.619320014157968e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601058799573
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.0,0.3,1.78,S3,2.8495129708872963e-08,1.4,S1,0.0152797786207655,0.3800000000000001,0,0,1.3723600964420524
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.0,0.5,1.78,S3,2.8385094833131147e-08,1.4,S1,0.0152797786207655,0.3800000000000001,0,0,1.37236009649707
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.0,0.8,1.68,,2.4975610115226113e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723600982018122
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.0,1.0,1.68,,2.1451166716926878e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723600999640339
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.0,1.3,1.58,S2,1.682609527882527e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601022765697
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.0,1.7,1.58,S2,1.3304425845144492e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601040374043
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.0,2.2,1.58,S2,1.0742559850285124e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601053183375
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-3.0,3.0,1.58,S2,8.666825266110628e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601063562046
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.5,0.3,1.68,,1.5859179055899804e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723601027600278
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.5,0.5,1.68,,1.58371121550737e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723601027710612
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.5,0.8,1.68,,1.521027512764745e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723601030844796
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.5,1.0,1.68,,1.3963432851361136e-08,1.4,S1,0.0152797786207655,0.28,0,0,1.2723601037079009
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.5,1.3,1.58,S2,1.2050241153707025e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601046644967
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.5,1.7,1.58,S2,1.0348839990100128e-08,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601055151973
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.5,2.2,1.58,S2,8.953303122318494e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601062129658
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.5,3.0,1.58,S2,7.777137483856531e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601068010485
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.0,0.3,1.68,,3.4799733557062816e-09,1.4,S1,0.0152797786207655,0.28,0,0,1.2723601089496306
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.0,0.5,1.68,,3.5384144771938064e-09,1.4,S1,0.0152797786207655,0.28,0,0,1.27236010892041
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.0,0.8,1.68,,5.364200201750521e-09,1.4,S1,0.0152797786207655,0.28,0,0,1.272360108007517
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.0,1.0,1.66,S2,6.452153612462852e-09,1.4,S1,0.0152797786207655,0.26,0,0,1.2523601074635404
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.0,1.3,1.58,S2,7.45839271911409e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.172360106960421
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.0,1.7,1.58,S2,7.561360235321032e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.172360106908937
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.0,2.2,1.58,S2,7.285099783136346e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601070470675
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-2.0,3.0,1.58,S2,6.980944650230609e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.172360107199145
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.5,0.3,1.68,,3.4798932517273503e-09,1.4,S1,0.0152797786207655,0.28,0,0,1.2723601089496706
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.5,0.5,1.68,,3.3869975943712692e-09,1.4,S1,0.0152797786207655,0.28,0,0,1.2723601089961183
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.5,0.8,1.66,S2,2.941207797209605e-09,1.4,S1,0.0152797786207655,0.26,0,0,1.2523601092190133
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.5,1.0,1.66,S2,3.2182557874016636e-09,1.4,S1,0.0152797786207655,0.26,0,0,1.2523601090804892
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.5,1.3,1.66,S2,4.0865580163458964e-09,1.4,S1,0.0152797786207655,0.26,0,0,1.252360108646338
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.5,1.7,1.58,S2,5.2535582317605096e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601080628383
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.5,2.2,1.58,S2,5.832452750392676e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.172360107773391
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.5,3.0,1.58,S2,6.312239266954018e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601075334977
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.0,0.3,1.64,S2,1.7923264439730457e-09,1.4,S1,0.0152797786207655,0.24,0,0,1.232360109793454
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.0,0.5,1.64,S2,1.8335555923292025e-09,1.4,S1,0.0152797786207655,0.24,0,0,1.2323601097728394
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.0,0.8,1.62,S2,1.7701964074848315e-09,1.4,S1,0.0152797786207655,0.2200000000000002,0,0,1.2123601098045191
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.0,1.0,1.6,S2,1.7730329955583835e-09,1.4,S1,0.0152797786207655,0.20000000000000018,0,0,1.192360109803101
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.0,1.3,1.6,S2,1.994863849618507e-09,1.4,S1,0.0152797786207655,0.20000000000000018,0,0,1.1923601096921854
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.0,1.7,1.58,S2,3.581041579715835e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601088990965
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.0,2.2,1.58,S2,4.675791959349666e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601083517214
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-1.0,3.0,1.58,S2,5.808201056246729e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601077855168
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-0.5,0.3,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-0.5,0.5,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-0.5,0.8,1.52,,6.711485876966587e-10,1.4,S1,0.0152797786207655,0.1200000000000001,0,0,1.112360110354043
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-0.5,1.0,1.56,S2,9.464847063103041e-10,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.152360110216375
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-0.5,1.3,1.58,S2,1.477300917386323e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601099509668
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-0.5,1.7,1.58,S2,2.5512602458459372e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601094139873
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-0.5,2.2,1.58,S2,3.878694513950429e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.17236010875027
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,-0.5,3.0,1.58,S2,5.509085315570996e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601079350747
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.0,0.3,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.0,0.5,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.0,0.8,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.0,1.0,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.0,1.3,1.54,,8.807383015526981e-10,1.4,S1,0.0152797786207655,0.14000000000000012,0,0,1.1323601102492482
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.0,1.7,1.56,S2,1.4120224631249387e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.152360109983606
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.0,2.2,1.58,S2,3.4951929768885252e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601089420208
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.0,3.0,1.58,S2,5.457853948805588e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601079606902
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.5,0.3,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.5,0.5,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.5,0.8,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.5,1.0,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.5,1.3,1.54,,1.3344456812200838e-09,1.4,S1,0.0152797786207655,0.14000000000000012,0,0,1.1323601100223943
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.5,1.7,1.56,S2,1.8140897106990479e-09,1.4,S1,0.0152797786207655,0.16000000000000014,0,0,1.1523601097825724
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.5,2.2,1.68,,2.717984444901971e-09,1.4,S1,0.0152797786207655,0.28,0,0,1.272360109330625
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,0.5,3.0,1.58,S2,5.699046284867502e-09,1.4,S1,0.0152797786207655,0.18000000000000016,0,0,1.1723601078400943
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,1.0,0.3,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,1.0,0.5,1.3,,0.0,1.4,S1,0.0152797786207655,0.09999999999999987,0,1,0.09236011068961712
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,1.0,0.8,1.38,S1,1.2205486415679895e-09,1.4,S1,0.0152797786207655,0.020000000000000018,1,1,-0.987639889920657
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,1.0,1.0,1.4,S1,2.1554785086581032e-09,1.4,S1,0.0152797786207655,0.0,1,1,-1.007639890388122
M33_V0_alpha_peak_robustness,5.0,P2,3e-09,gaussian,abs,1.0,1.3,1.54,,2.4843123823541973e-09,1.4,S1,0.0152797786207655,0.14000000000000012,0,0,1.1323601094474611
