pair_a,pair_b,component_a,component_b,abs_delta_a,abs_delta_b,same_component,relation_zone,strength,theta_edge,margin_to_theta,edge_candidate_flag
1|2,1|3,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|2,2|0,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
1|2,2|4,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|2,3|1,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|2,3|5,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|2,4|2,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|2,4|6,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|2,5|3,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|2,6|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|1,2|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|1,3|1,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|1,3|5,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|1,4|2,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|1,4|6,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|1,5|3,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|1,6|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|3,2|4,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|3,3|1,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|3,3|5,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|3,4|2,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|3,4|6,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|3,5|3,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|3,6|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
3|2,3|5,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
3|2,4|2,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|2,4|6,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|2,5|3,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|2,6|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
3|4,3|5,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|4,4|2,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|4,4|6,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|4,5|3,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|4,6|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
4|3,4|6,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|3,5|3,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|3,6|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
4|5,4|6,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|5,5|3,1,2,1,2,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|5,6|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
5|4,6|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
5|6,6|4,1,2,1,2,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
0|1,0|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
0|1,1|4,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
0|1,2|5,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
0|1,3|0,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
0|1,3|6,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
0|1,4|1,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
0|1,5|2,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
0|1,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
1|0,1|4,1,3,1,3,false,between_confirmed_blocks,0.3113217232763676,0.5,-0.1886782767236324,0
1|0,2|5,1,3,1,3,false,between_confirmed_blocks,0.3113217232763676,0.5,-0.1886782767236324,0
1|0,3|0,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
1|0,3|6,1,3,1,3,false,between_confirmed_blocks,0.3113217232763676,0.5,-0.1886782767236324,0
1|0,4|1,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
1|0,5|2,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
1|0,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
1|2,1|4,1,3,1,3,false,between_confirmed_blocks,0.3113217232763676,0.5,-0.1886782767236324,0
1|2,2|5,1,3,1,3,false,between_confirmed_blocks,0.3113217232763676,0.5,-0.1886782767236324,0
1|2,3|0,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
1|2,3|6,1,3,1,3,false,between_confirmed_blocks,0.3113217232763676,0.5,-0.1886782767236324,0
1|2,4|1,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
1|2,5|2,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
1|2,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
2|1,2|5,1,3,1,3,false,between_confirmed_blocks,0.31132172327636753,0.5,-0.18867827672363247,0
2|1,3|0,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
2|1,3|6,1,3,1,3,false,between_confirmed_blocks,0.31132172327636753,0.5,-0.18867827672363247,0
2|1,4|1,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
2|1,5|2,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
2|1,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
2|3,2|5,1,3,1,3,false,between_confirmed_blocks,0.3113217232763676,0.5,-0.1886782767236324,0
2|3,3|0,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
2|3,3|6,1,3,1,3,false,between_confirmed_blocks,0.3113217232763676,0.5,-0.1886782767236324,0
2|3,4|1,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
2|3,5|2,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
2|3,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
3|2,3|6,1,3,1,3,false,between_confirmed_blocks,0.31132172327636753,0.5,-0.18867827672363247,0
3|2,4|1,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
3|2,5|2,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
3|2,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
3|4,3|6,1,3,1,3,false,between_confirmed_blocks,0.3113217232763676,0.5,-0.1886782767236324,0
3|4,4|1,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
3|4,5|2,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
3|4,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
4|3,5|2,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
4|3,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
4|5,5|2,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
4|5,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
5|4,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
5|6,6|3,1,3,1,3,false,between_confirmed_blocks,0.31132172327636765,0.5,-0.18867827672363235,0
0|1,0|4,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
0|1,1|5,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
0|1,2|6,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
0|1,4|0,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
0|1,5|1,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
0|1,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
1|0,1|5,1,4,1,4,false,between_confirmed_blocks,0.10651164470321303,0.5,-0.39348835529678694,0
1|0,2|6,1,4,1,4,false,between_confirmed_blocks,0.10651164470321303,0.5,-0.39348835529678694,0
1|0,4|0,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
1|0,5|1,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
1|0,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
1|2,1|5,1,4,1,4,false,between_confirmed_blocks,0.10651164470321303,0.5,-0.39348835529678694,0
1|2,2|6,1,4,1,4,false,between_confirmed_blocks,0.10651164470321303,0.5,-0.39348835529678694,0
1|2,4|0,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
1|2,5|1,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
1|2,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
2|1,2|6,1,4,1,4,false,between_confirmed_blocks,0.10651164470321303,0.5,-0.39348835529678694,0
2|1,4|0,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
2|1,5|1,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
2|1,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
2|3,2|6,1,4,1,4,false,between_confirmed_blocks,0.10651164470321303,0.5,-0.39348835529678694,0
2|3,4|0,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
2|3,5|1,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
2|3,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
3|2,4|0,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
3|2,5|1,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
3|2,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
3|4,4|0,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
3|4,5|1,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
3|4,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
4|3,5|1,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
4|3,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
4|5,5|1,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
4|5,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
5|4,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
5|6,6|2,1,4,1,4,false,between_confirmed_blocks,0.10651164470321299,0.5,-0.393488355296787,0
0|1,0|5,1,5,1,5,false,between_confirmed_blocks,0.18664400870287973,0.5,-0.3133559912971203,0
0|1,1|6,1,5,1,5,false,between_confirmed_blocks,0.18664400870287973,0.5,-0.3133559912971203,0
0|1,5|0,1,5,1,5,false,between_confirmed_blocks,0.18664400870287964,0.5,-0.31335599129712033,0
0|1,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287964,0.5,-0.31335599129712033,0
1|0,1|6,1,5,1,5,false,between_confirmed_blocks,0.18664400870287973,0.5,-0.3133559912971203,0
1|0,5|0,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
1|0,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
1|2,1|6,1,5,1,5,false,between_confirmed_blocks,0.1866440087028798,0.5,-0.3133559912971202,0
1|2,5|0,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
1|2,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
2|1,5|0,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
2|1,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
2|3,5|0,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
2|3,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
3|2,5|0,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
3|2,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
3|4,5|0,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
3|4,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
4|3,5|0,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
4|3,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
4|5,5|0,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
4|5,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
5|4,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287967,0.5,-0.31335599129712033,0
5|6,6|1,1,5,1,5,false,between_confirmed_blocks,0.18664400870287964,0.5,-0.31335599129712033,0
0|1,0|6,1,6,1,6,false,between_confirmed_blocks,0.08054800671397029,0.5,-0.4194519932860297,0
0|1,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
1|0,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
1|2,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
2|1,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
2|3,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
3|2,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
3|4,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
4|3,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
4|5,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
5|4,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
5|6,6|0,1,6,1,6,false,between_confirmed_blocks,0.08054800671397025,0.5,-0.4194519932860298,0
0|2,1|0,2,1,2,1,false,between_confirmed_blocks,0.2423545674493509,0.5,-0.2576454325506491,0
0|2,1|2,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,2|1,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,2|3,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,3|2,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,3|4,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,4|3,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,4|5,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,5|4,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,5|6,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,6|5,2,1,2,1,false,between_confirmed_blocks,0.2423545674493509,0.5,-0.2576454325506491,0
1|3,2|1,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
1|3,2|3,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|3,3|2,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
1|3,3|4,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|3,4|3,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
1|3,4|5,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
1|3,5|4,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
1|3,5|6,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
1|3,6|5,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|0,2|1,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|0,2|3,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|0,3|2,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|0,3|4,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|0,4|3,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|0,4|5,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|0,5|4,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|0,5|6,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|0,6|5,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|4,3|2,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|4,3|4,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|4,4|3,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|4,4|5,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
2|4,5|4,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|4,5|6,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
2|4,6|5,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
3|1,3|2,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|1,3|4,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|1,4|3,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|1,4|5,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|1,5|4,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|1,5|6,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|1,6|5,2,1,2,1,false,between_confirmed_blocks,0.2423545674493509,0.5,-0.2576454325506491,0
3|5,4|3,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
3|5,4|5,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
3|5,5|4,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
3|5,5|6,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
3|5,6|5,2,1,2,1,false,between_confirmed_blocks,0.2423545674493508,0.5,-0.2576454325506492,0
4|2,4|3,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|2,4|5,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|2,5|4,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|2,5|6,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|2,6|5,2,1,2,1,false,between_confirmed_blocks,0.2423545674493509,0.5,-0.2576454325506491,0
4|6,5|4,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|6,5|6,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
4|6,6|5,2,1,2,1,false,between_confirmed_blocks,0.2423545674493509,0.5,-0.2576454325506491,0
5|3,5|4,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
5|3,5|6,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
5|3,6|5,2,1,2,1,false,between_confirmed_blocks,0.2423545674493509,0.5,-0.2576454325506491,0
6|4,6|5,2,1,2,1,false,between_confirmed_blocks,0.24235456744935086,0.5,-0.25764543255064914,0
0|2,0|3,2,3,2,3,false,between_confirmed_blocks,0.0780082760320604,0.5,-0.4219917239679396,0
0|2,1|4,2,3,2,3,false,between_confirmed_blocks,0.0780082760320604,0.5,-0.4219917239679396,0
0|2,2|5,2,3,2,3,false,between_confirmed_blocks,0.0780082760320604,0.5,-0.4219917239679396,0
0|2,3|0,2,3,2,3,false,between_confirmed_blocks,0.07800827603206043,0.5,-0.4219917239679396,0
0|2,3|6,2,3,2,3,false,between_confirmed_blocks,0.0780082760320604,0.5,-0.4219917239679396,0
0|2,4|1,2,3,2,3,false,between_confirmed_blocks,0.07800827603206043,0.5,-0.4219917239679396,0
0|2,5|2,2,3,2,3,false,between_confirmed_blocks,0.07800827603206043,0.5,-0.4219917239679396,0
0|2,6|3,2,3,2,3,false,between_confirmed_blocks,0.07800827603206043,0.5,-0.4219917239679396,0
1|3,1|4,2,3,2,3,false,between_confirmed_blocks,0.07800827603206043,0.5,-0.4219917239679396,0
1|3,2|5,2,3,2,3,false,between_confirmed_blocks,0.07800827603206043,0.5,-0.4219917239679396,0
1|3,3|0,2,3,2,3,false,between_confirmed_blocks,0.0780082760320604,0.5,-0.4219917239679396,0
1|3,3|6,2,3,2,3,false,between_confirmed_blocks,0.07800827603206043,0.5,-0.4219917239679396,0
1|3,4|1,2,3,2,3,false,between_confirmed_blocks,0.0780082760320604,0.5,-0.4219917239679396,0
1|3,5|2,2,3,2,3,false,between_confirmed_blocks,0.0780082760320604,0.5,-0.4219917239679396,0
1|3,6|3,2,3,2,3,false,between_confirmed_blocks,0.0780082760320604,0.5,-0.4219917239679396,0
2|0,2|5,2,3,2,3,false,between_confirmed_blocks,0.07800827603206043,0.5,-0.4219917239679396,0
2|0,3|0,2,3,2,3,false,between_confirmed_blocks,0.0780082760320604,0.5,-0.4219917239679396,0
