run_id,case_id,reference_mode,top_k,pair_i,pair_j,present_in_none,present_in_quadratic,rank_none,rank_quadratic,weight_none,weight_quadratic,rank_shift,weight_shift,migration_type
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,1,5,6,1,1,1,1,0.9999818105468188,0.9999983032359824,0,1.6492689163594143e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,3,4,5,1,1,3,3,1.5229702719709104e-08,1.1914005494979624e-08,0,-3.31569722472948e-09,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,3,4,6,1,1,2,2,1.817422322732115e-05,1.6848498824642556e-06,0,-1.6489373344856892e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,3,5,6,1,1,1,1,0.9999818105468188,0.9999983032359824,0,1.6492689163594143e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,5,3,5,1,1,5,5,6.861013792089958e-16,1.836135294404081e-16,0,-5.024878497685877e-16,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,5,3,6,1,1,4,4,2.506059714796137e-13,1.296173707429085e-13,0,-1.209886007367052e-13,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,5,4,5,1,1,3,3,1.5229702719709104e-08,1.1914005494979624e-08,0,-3.31569722472948e-09,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,5,4,6,1,1,2,2,1.817422322732115e-05,1.6848498824642556e-06,0,-1.6489373344856892e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,5,5,6,1,1,1,1,0.9999818105468188,0.9999983032359824,0,1.6492689163594143e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,1,6,1,1,10,10,1.1550923332102744e-36,4.353586434586947e-37,0,-7.197336897515797e-37,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,2,4,1,1,9,9,1.5914278129368663e-31,6.370179076304403e-32,0,-9.54409905306426e-32,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,2,5,1,1,8,8,2.345076194846136e-26,1.1342175737319892e-26,0,-1.2108586211141468e-26,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,2,6,1,1,7,7,5.0820172842284356e-24,1.8473573978516966e-24,0,-3.234659886376739e-24,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,3,4,1,1,6,6,1.4251381597855765e-21,7.601275072235317e-22,0,-6.650106525620447e-22,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,3,5,1,1,5,5,6.861013792089958e-16,1.836135294404081e-16,0,-5.024878497685877e-16,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,3,6,1,1,4,4,2.506059714796137e-13,1.296173707429085e-13,0,-1.209886007367052e-13,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,4,5,1,1,3,3,1.5229702719709104e-08,1.1914005494979624e-08,0,-3.31569722472948e-09,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,4,6,1,1,2,2,1.817422322732115e-05,1.6848498824642556e-06,0,-1.6489373344856892e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,10,5,6,1,1,1,1,0.9999818105468188,0.9999983032359824,0,1.6492689163594143e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,1,5,6,1,1,1,1,0.9999969965441016,0.998716874983189,0,-0.001280121560912617,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,3,4,5,1,1,3,3,1.522993400214012e-08,1.3243476146688366e-06,0,1.3091176806666965e-06,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,3,4,6,1,1,2,2,2.988225947115139e-06,0.0012818006495988,0,0.0012788124236516847,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,3,5,6,1,1,1,1,0.9999969965441016,0.998716874983189,0,-0.001280121560912617,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,5,3,5,1,1,5,5,1.128095499906548e-16,1.939799571684139e-14,0,1.9285186166850734e-14,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,5,3,6,1,1,4,4,1.7202616525013433e-14,1.957826883382058e-11,0,1.9561066217295564e-11,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,5,4,5,1,1,3,3,1.522993400214012e-08,1.3243476146688366e-06,0,1.3091176806666965e-06,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,5,4,6,1,1,2,2,2.988225947115139e-06,0.0012818006495988,0,0.0012788124236516847,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,5,5,6,1,1,1,1,0.9999969965441016,0.998716874983189,0,-0.001280121560912617,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,1,6,1,1,10,10,3.801677346876347e-37,5.536282997096978e-35,0,5.498266223628215e-35,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,2,4,1,1,9,9,2.616643266728271e-32,4.954563759970508e-30,0,4.9283973273032255e-30,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,2,5,1,1,8,8,1.6097559951861516e-27,1.3539578566326034e-24,0,1.3523481006374172e-24,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,2,6,1,1,7,7,2.807910046475577e-24,5.782144579948241e-22,0,5.754065479483486e-22,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,3,4,1,1,6,6,1.425159802323464e-21,2.297128280981673e-19,0,2.2828766829584384e-19,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,3,5,1,1,5,5,1.128095499906548e-16,1.939799571684139e-14,0,1.9285186166850734e-14,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,3,6,1,1,4,4,1.7202616525013433e-14,1.957826883382058e-11,0,1.9561066217295564e-11,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,4,5,1,1,3,3,1.522993400214012e-08,1.3243476146688366e-06,0,1.3091176806666965e-06,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,4,6,1,1,2,2,2.988225947115139e-06,0.0012818006495988,0,0.0012788124236516847,shared
config_m33_v0,P0__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,10,5,6,1,1,1,1,0.9999969965441016,0.998716874983189,0,-0.001280121560912617,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,1,5,6,1,1,1,1,0.9848631187164298,0.9932629596106092,0,0.008399840894179333,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,3,4,5,1,1,3,3,0.0008704479330516,0.0007786838674411,0,-9.176406561049993e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,3,4,6,1,1,2,2,0.0142467210146471,0.0059439609508316,0,-0.0083027600638155,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,3,5,6,1,1,1,1,0.9848631187164298,0.9932629596106092,0,0.008399840894179333,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,5,3,5,1,1,5,5,1.208381734511162e-06,6.917997502953848e-07,0,-5.165819842157771e-07,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,5,3,6,1,1,4,4,1.849647965274612e-05,1.3697646375494512e-05,0,-4.7988332772516095e-06,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,5,4,5,1,1,3,3,0.0008704479330516,0.0007786838674411,0,-9.176406561049993e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,5,4,6,1,1,2,2,0.0142467210146471,0.0059439609508316,0,-0.0083027600638155,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,5,5,6,1,1,1,1,0.9848631187164298,0.9932629596106092,0,0.008399840894179333,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,1,6,1,1,10,10,1.1159393049331086e-14,6.774683757705388e-15,0,-4.3847092916256975e-15,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,2,4,1,1,9,9,9.439261120322588e-13,6.731714242304502e-13,0,-2.7075468780180865e-13,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,2,5,1,1,8,8,1.5055688450371208e-10,1.1033966743096319e-10,0,-4.021721707274889e-11,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,2,6,1,1,7,7,2.3773501028492567e-10,5.235833758918557e-10,0,2.8584836560693003e-10,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,3,4,1,1,6,6,7.0852362927071624e-09,5.490388501023501e-09,0,-1.5948477916836616e-09,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,3,5,1,1,5,5,1.208381734511162e-06,6.917997502953848e-07,0,-5.165819842157771e-07,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,3,6,1,1,4,4,1.849647965274612e-05,1.3697646375494512e-05,0,-4.7988332772516095e-06,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,4,5,1,1,3,3,0.0008704479330516,0.0007786838674411,0,-9.176406561049993e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,4,6,1,1,2,2,0.0142467210146471,0.0059439609508316,0,-0.0083027600638155,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,10,5,6,1,1,1,1,0.9848631187164298,0.9932629596106092,0,0.008399840894179333,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,1,5,6,1,1,1,1,0.9726205908286754,0.99678163982907,0,0.02416104900039462,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,3,4,5,1,1,3,3,0.000859627664841,0.000689169678159,0,-0.00017045798668200004,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,3,4,6,1,1,2,2,0.0264963234145532,0.0025173313111286,0,-0.0239789921034246,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,3,5,6,1,1,1,1,0.9726205908286754,0.99678163982907,0,0.02416104900039462,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,5,3,5,1,1,5,5,2.2473713925421136e-06,6.163687933064088e-07,0,-1.6310025992357048e-06,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,5,3,6,1,1,4,4,2.120258298677197e-05,1.1238541969494809e-05,0,-9.964041017277162e-06,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,5,4,5,1,1,3,3,0.000859627664841,0.000689169678159,0,-0.00017045798668200004,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,5,4,6,1,1,2,2,0.0264963234145532,0.0025173313111286,0,-0.0239789921034246,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,5,5,6,1,1,1,1,0.9726205908286754,0.99678163982907,0,0.02416104900039462,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,1,6,1,1,10,10,1.9099273723284836e-14,7.377287870162065e-15,0,-1.172198585312277e-14,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,2,4,1,1,9,9,1.755531782936929e-12,7.201497289568731e-13,0,-1.0353820539800558e-12,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,2,5,1,1,8,8,1.7258391314727076e-10,8.554391719575872e-11,0,-8.703999595151204e-11,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,2,6,1,1,7,7,9.66029284843052e-10,3.59877326954456e-10,0,-6.06151957888596e-10,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,3,4,1,1,6,6,6.997161918455182e-09,3.824730256039008e-09,0,-3.1724316624161742e-09,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,3,5,1,1,5,5,2.2473713925421136e-06,6.163687933064088e-07,0,-1.6310025992357048e-06,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,3,6,1,1,4,4,2.120258298677197e-05,1.1238541969494809e-05,0,-9.964041017277162e-06,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,4,5,1,1,3,3,0.000859627664841,0.000689169678159,0,-0.00017045798668200004,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,4,6,1,1,2,2,0.0264963234145532,0.0025173313111286,0,-0.0239789921034246,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,10,5,6,1,1,1,1,0.9726205908286754,0.99678163982907,0,0.02416104900039462,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,1,4,6,1,1,2,1,0.0044552229816169,0.6407255316945212,-1,0.6362703087129042,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,1,5,6,1,1,1,2,0.9946637929987094,0.3330546733438145,1,-0.661609119654895,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,3,4,5,1,1,3,3,0.000879110026808,0.0256296535668625,0,0.0247505435400545,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,3,4,6,1,1,2,1,0.0044552229816169,0.6407255316945212,-1,0.6362703087129042,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,3,5,6,1,1,1,2,0.9946637929987094,0.3330546733438145,1,-0.661609119654895,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,5,3,5,1,1,5,5,3.778841509302656e-07,2.178538301231784e-05,0,2.1407498861387576e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,5,3,6,1,1,4,4,1.488394715316618e-06,0.0005679281935189,0,0.0005664397988035834,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,5,4,5,1,1,3,3,0.000879110026808,0.0256296535668625,0,0.0247505435400545,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,5,4,6,1,1,2,1,0.0044552229816169,0.6407255316945212,-1,0.6362703087129042,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,5,5,6,1,1,1,2,0.9946637929987094,0.3330546733438145,1,-0.661609119654895,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,1,6,1,1,10,10,6.428381774901889e-15,3.138630697537916e-13,0,3.0743468797888973e-13,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,2,4,1,1,9,9,2.951838042557914e-13,1.873910993668349e-11,0,1.8443926132427698e-11,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,2,5,1,1,8,8,1.2115174101066836e-11,3.416412365963138e-09,0,3.4042971918620713e-09,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,2,6,1,1,7,7,5.458377896456383e-10,3.76846846874142e-08,0,3.713884689776856e-08,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,3,4,1,1,6,6,7.155743647280764e-09,3.8669805546137924e-07,0,3.795423118140985e-07,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,3,5,1,1,5,5,3.778841509302656e-07,2.178538301231784e-05,0,2.1407498861387576e-05,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,3,6,1,1,4,4,1.488394715316618e-06,0.0005679281935189,0,0.0005664397988035834,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,4,5,1,1,3,3,0.000879110026808,0.0256296535668625,0,0.0247505435400545,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,4,6,1,1,2,1,0.0044552229816169,0.6407255316945212,-1,0.6362703087129042,shared
config_m33_v0,P0__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,10,5,6,1,1,1,2,0.9946637929987094,0.3330546733438145,1,-0.661609119654895,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,1,5,6,1,1,1,1,0.9167692026911164,0.9585357529058,0,0.04176655021468356,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,3,4,5,1,1,3,3,0.0101843858990627,0.0094452435474428,0,-0.0007391423516198998,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,3,4,6,1,1,2,2,0.0716920500485463,0.0310092999621815,0,-0.040682750086364794,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,3,5,6,1,1,1,1,0.9167692026911164,0.9585357529058,0,0.04176655021468356,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,5,3,5,1,1,5,5,0.0001777068251075,0.0001054727554053,0,-7.223406970220001e-05,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,5,3,6,1,1,4,4,0.0011699116503381,0.0008981934255622,0,-0.00027171822477590004,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,5,4,5,1,1,3,3,0.0101843858990627,0.0094452435474428,0,-0.0007391423516198998,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,5,4,6,1,1,2,2,0.0716920500485463,0.0310092999621815,0,-0.040682750086364794,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,5,5,6,1,1,1,1,0.9167692026911164,0.9585357529058,0,0.04176655021468356,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,1,6,1,1,10,10,1.4016135360482926e-09,8.821382848448066e-10,0,-5.19475251203486e-10,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,2,4,1,1,9,9,2.193076447138336e-08,1.6214418482410112e-08,0,-5.71634598897325e-09,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,2,5,1,1,7,8,6.470598482558835e-07,4.916266737193675e-07,1,-1.5543317453651605e-07,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,2,6,1,1,8,7,4.394414372659924e-07,1.003352754274079e-06,-1,5.639113170080867e-07,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,3,4,1,1,6,6,5.632824660325606e-06,4.525170063955066e-06,0,-1.1076545963705401e-06,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,3,5,1,1,5,5,0.0001777068251075,0.0001054727554053,0,-7.223406970220001e-05,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,3,6,1,1,4,4,0.0011699116503381,0.0008981934255622,0,-0.00027171822477590004,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,4,5,1,1,3,3,0.0101843858990627,0.0094452435474428,0,-0.0007391423516198998,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,4,6,1,1,2,2,0.0716920500485463,0.0310092999621815,0,-0.040682750086364794,shared
config_m33_v0,P0__k0=3.5__sk=1__t=2__nu=0.02,pruned,10,5,6,1,1,1,1,0.9167692026911164,0.9585357529058,0,0.04176655021468356,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,1,5,6,1,1,1,1,0.8618949518596284,0.9773155320808242,0,0.11542058022119583,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,3,4,5,1,1,3,3,0.0095747880365371,0.0084931508838585,0,-0.0010816371526786005,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,3,4,6,1,1,2,2,0.126931213441576,0.0133428033979174,0,-0.1135884100436586,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,3,5,6,1,1,1,1,0.8618949518596284,0.9773155320808242,0,0.11542058022119583,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,5,3,5,1,1,5,5,0.0003146310216052,9.54753431419848e-05,0,-0.0002191556784632152,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,5,3,6,1,1,4,4,0.0012766724739,0.0007487288854884,0,-0.0005279435884115999,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,5,4,5,1,1,3,3,0.0095747880365371,0.0084931508838585,0,-0.0010816371526786005,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,5,4,6,1,1,2,2,0.126931213441576,0.0133428033979174,0,-0.1135884100436586,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,5,5,6,1,1,1,1,0.8618949518596284,0.9773155320808242,0,0.11542058022119583,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,1,6,1,1,10,10,2.283659226588557e-09,9.759668553304835e-10,0,-1.3076923712580735e-09,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,2,4,1,1,9,9,3.8828552735890643e-08,1.7623379842192624e-08,0,-2.120517289369802e-08,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,2,5,1,1,8,8,7.061075911121021e-07,3.872430173714584e-07,0,-3.1886457374064365e-07,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,2,6,1,1,7,7,1.6999059403905243e-06,7.006691221457732e-07,0,-9.99236818244751e-07,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,3,4,1,1,6,6,5.29566561048715e-06,3.2027521781068964e-06,0,-2.0929134323802538e-06,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,3,5,1,1,5,5,0.0003146310216052,9.54753431419848e-05,0,-0.0002191556784632152,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,3,6,1,1,4,4,0.0012766724739,0.0007487288854884,0,-0.0005279435884115999,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,4,5,1,1,3,3,0.0095747880365371,0.0084931508838585,0,-0.0010816371526786005,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,4,6,1,1,2,2,0.126931213441576,0.0133428033979174,0,-0.1135884100436586,shared
config_m33_v0,P0__k0=3.5__sk=1__t=5__nu=0.02,pruned,10,5,6,1,1,1,1,0.8618949518596284,0.9773155320808242,0,0.11542058022119583,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,1,4,6,1,1,2,1,0.0233839763683149,0.8323508381557794,-1,0.8089668617874645,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,1,5,6,1,1,1,2,0.9657245891189616,0.0800346379702818,1,-0.8856899511486799,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,3,4,5,1,1,3,3,0.010728231117418,0.0774128570421747,0,0.0666846259247567,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,3,4,6,1,1,2,1,0.0233839763683149,0.8323508381557794,-1,0.8089668617874645,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,3,5,6,1,1,1,2,0.9657245891189616,0.0800346379702818,1,-0.8856899511486799,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,5,3,5,1,1,5,5,5.796308232207524e-05,0.0008270722835686,0,0.0007691092012465248,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,5,3,6,1,1,4,4,9.819173751477407e-05,0.0092733302632653,0,0.009175138525750526,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,5,4,5,1,1,3,3,0.010728231117418,0.0774128570421747,0,0.0666846259247567,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,5,4,6,1,1,2,1,0.0233839763683149,0.8323508381557794,-1,0.8089668617874645,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,5,5,6,1,1,1,2,0.9657245891189616,0.0800346379702818,1,-0.8856899511486799,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,1,6,1,1,10,10,8.421359526569563e-10,1.0176682807311764e-08,0,9.334546854654808e-09,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,2,4,1,1,9,9,7.1532126336273804e-09,1.1239397762803248e-07,0,1.052407649944051e-07,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,2,5,1,1,8,8,5.4308315297080246e-08,3.7904644606369135e-06,0,3.7361561453398334e-06,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,2,6,1,1,7,7,1.0523599258464577e-06,1.7982541060161052e-05,0,1.6930181134314594e-05,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,3,4,1,1,6,6,5.933616950377524e-06,7.93637524654299e-05,0,7.343013551505237e-05,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,3,5,1,1,5,5,5.796308232207524e-05,0.0008270722835686,0,0.0007691092012465248,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,3,6,1,1,4,4,9.819173751477407e-05,0.0092733302632653,0,0.009175138525750526,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,4,5,1,1,3,3,0.010728231117418,0.0774128570421747,0,0.0666846259247567,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,4,6,1,1,2,1,0.0233839763683149,0.8323508381557794,-1,0.8089668617874645,shared
config_m33_v0,P0__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,5,6,1,1,1,2,0.9657245891189616,0.0800346379702818,1,-0.8856899511486799,shared
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,pruned,1,5,6,1,1,1,1,1.0,1.0,0,0.0,shared
config_m33_v0,P0__k0=4__sk=0.3__t=2__nu=0.02,pruned,3,4,5,1,1,3,3,1.1143831578403409e-29,9.88472411675939e-30,0,-1.259107461644019e-30,shared
