run_id,case_id,reference_mode,top_k,branch_label_none,branch_label_quadratic,pair_overlap_none_vs_quadratic,weighted_pair_overlap,n_entering_pairs,n_leaving_pairs,mean_rank_shift_shared_pairs,dominant_pair_preserved_flag,pair_migration_label,identity_preserved_flag
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.9590449426254668,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9643991413328288,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.9648737379603125,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.96487997523906,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,10,S3,S3,1.0,1.0,0,0,0.2,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,10,S3,S3,1.0,1.0,0,0,0.2,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,10,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.9999987378408264,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.999999187197264,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.999999187197264,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.999999187197264,0,0,0.2,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.9999989415736128,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.9999992185354166,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.9999992185354167,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.9999992185354167,0,0,0.2,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.999999884367747,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9999998887947404,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.9999998887947407,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.5__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9999998887947407,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.988304804152786,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.9924948565120592,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.9924950368299548,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.9924950368694818,0,0,0.2,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.9901511590076022,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.9927364444916015,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.9927368305962436,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.9927368306235715,0,0,0.2,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.9988675550947516,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9989198681462275,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.9989204748548908,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=0.8__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9989204748914785,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.9090230425259598,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.9431107282297366,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.9431431963091795,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.9431434747444157,0,0,0.2,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.9215329942390168,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.9427597991940367,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.9428245549488112,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.9428247418950804,0,0,0.2,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.9886254045117472,0,0,0.0,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9894566301173102,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.9895544175923322,0,0,0.4,1,partial_migration,1
config_m33_v0,P1__k0=4__sk=1__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9895546772441918,0,0,0.2,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=2__nu=0.02,pruned,10,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=5__nu=0.02,pruned,10,S3,S3,1.0,1.0,0,0,0.2,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.3__t=10__nu=0.02,pruned,10,S3,S3,1.0,1.0,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.9999995506435624,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.999999759579453,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.999999759579453,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.999999759579453,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.9999997230381962,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.9999999474114687,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.9999999474114688,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.9999999474114688,0,0,0.2,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.9999997169610104,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9999998325932631,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.9999998325932634,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.5__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9999998325932634,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.9958097672833042,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.9977632020271523,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.9977633810986932,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.997763381129283,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.9974143283800828,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=5__nu=0.02,pruned,3,S3,S3,0.6666666666666666,0.9995025939947056,1,1,0.5,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.9995033805931094,0,0,0.4,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.9995033805995072,0,0,0.4,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.9972829148828136,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9984140773071152,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.9984153596973563,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=0.8__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9984153597880621,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.9658795678264492,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.9820587303754489,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.982090245516619,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.9820904636109088,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.9787082178770746,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,pruned,3,S3,S3,0.6666666666666666,0.9956628016509599,1,1,0.5,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.9957451353907082,0,0,0.4,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.9957451837070628,0,0,0.4,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.9749162387923376,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9860847281121025,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.9862901998072526,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.986290834191454,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.9999997825382853,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.9999999310670922,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,0.8,0.9999999310670922,1,1,1.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.9999999310670922,0,0,0.8,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.9999945378584012,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.9999947665413877,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.9999947665413877,0,0,0.4,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.9999947665413877,0,0,0.4,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.999999891943363,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9999999738176054,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,0.8,0.9999999738176054,1,1,1.1666666666666667,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9999999738176054,0,0,0.8,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.9907566017229196,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.9970883927739137,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,0.8,0.9970884276913488,1,1,0.8333333333333334,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.9970885067548703,0,0,0.8,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.8101496553794426,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.8198652258065884,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.8198653150316256,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.8198653959063498,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.9953855560899976,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9988830295757148,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,0.8,0.9988830357640168,1,1,1.1666666666666667,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9988830461813862,0,0,0.8,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.7296222448139894,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.9264062584688806,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,5,S3,S3,0.8,0.9280328704727716,1,1,1.0,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.9316851085583916,0,0,0.8,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,1,S3,S3,0.0,0.0,1,1,1.5,0,major_migration,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.3705430320602497,0,0,1.3333333333333333,1,stable_reweighting,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.37430466707452487,0,0,0.8,1,stable_reweighting,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.377859602058943,0,0,0.6,1,stable_reweighting,0
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.8468313384683757,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9632677050082704,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,5,S3,S3,0.8,0.9635732285507742,1,1,1.1666666666666667,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.964190367278031,0,0,0.8,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.5096056555515907,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.8544512429704004,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,pruned,5,S3,S3,0.8,0.8698608218422182,1,1,1.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.9048098874115316,0,0,0.8,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,pruned,1,S3,S2,0.0,0.0,1,1,1.5,0,major_migration,0
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,pruned,3,S3,S2,1.0,0.4785733904451273,0,0,1.3333333333333333,1,stable_reweighting,0
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,pruned,5,S3,S2,1.0,0.5111915713159191,0,0,0.8,1,stable_reweighting,0
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,pruned,10,S3,S2,1.0,0.5437486980615167,0,0,0.6,1,stable_reweighting,0
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.6959841876658798,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9208364974059575,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,pruned,5,S3,S3,0.8,0.9239926285417479,1,1,1.3333333333333333,1,partial_migration,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9318493884481104,0,0,1.0,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,0.0,0.0,1,1,1.0,0,major_migration,0
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.9450192734067576,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.9450192734176663,0,0,0.4,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.945019273417668,0,0,0.2,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.499822310189204,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.5623892253588073,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.5623892253793447,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.5623892253793463,0,0,0.2,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,0.0,0.0,1,1,1.0,0,major_migration,0
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9820291964267107,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.9820291964296479,0,0,0.4,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9820291964296483,0,0,0.2,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.4811358834044987,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.9402462019849948,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.9403462863180224,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.9403492425539852,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.4656235748799605,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.5841431867183932,0,0,0.6666666666666666,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.5843208224620448,0,0,0.4,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,pruned,10,S3,S3,1.0,0.5843236834030895,0,0,0.4,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,0.0,0.0,1,1,1.0,0,major_migration,0
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.9766043959596687,0,0,0.6666666666666666,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.9766320902699706,0,0,0.4,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,pruned,10,S3,S3,1.0,0.9766326482632973,0,0,0.2,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.3900180143330706,0,0,0.0,1,stable_reweighting,0
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.899045590501921,0,0,0.0,1,stable_reweighting,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.925545438019972,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,pruned,10,S3,S3,1.0,0.9292141521567451,0,0,0.0,1,partial_migration,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,pruned,1,S3,S3,0.0,0.0,1,1,2.5,0,major_migration,0
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,pruned,3,S3,S3,0.6666666666666666,0.6306869462528345,1,1,1.5,1,partial_migration,1
