run_id,case_label_a,case_label_b,branch_a,branch_b,class_mode,top_k,class_overlap_count,class_overlap_fraction_a,class_overlap_fraction_b,weighted_class_overlap,case_weight_a,case_weight_b,class_overlap_weighted_by_case,relation_type,mode,sigma_factor
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,5,1,0.2,0.2,0.003344738709022843,1.0,1.0,0.003344738709022843,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,1,1,1.0,1.0,0.76650691067258,1.0,1.0,0.76650691067258,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,3,3,1.0,1.0,0.8305995707008521,1.0,1.0,0.8305995707008521,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,5,5,1.0,1.0,0.8305995707008521,1.0,1.0,0.8305995707008521,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,5,1,0.2,0.2,0.003344738709022843,1.0,1.0,0.003344738709022843,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,5,1,0.2,0.2,8.024908062098884e-19,1.0,1.0,8.024908062098884e-19,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.5421077010406523e-13,1.0,1.0,3.5421077010406523e-13,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.5421157259487146e-13,1.0,1.0,3.5421157259487146e-13,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.5421077010406523e-13,1.0,1.0,3.5421077010406523e-13,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.5421157259487146e-13,1.0,1.0,3.5421157259487146e-13,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,5,2,0.4,0.4,3.93457373054687e-12,1.0,1.0,3.93457373054687e-12,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,5,1,0.2,0.2,3.358701329850756e-15,1.0,1.0,3.358701329850756e-15,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,3,3,1.0,1.0,0.755950850423496,1.0,1.0,0.755950850423496,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p2,5,4,0.8,0.8,0.7598681316020858,1.0,1.0,0.7598681316020858,within_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,2.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p,1,1,1.0,1.0,0.9999382236313031,1.0,1.0,0.9999382236313031,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p,3,2,0.6666666666666666,0.6666666666666666,0.999939127276571,1.0,1.0,0.999939127276571,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p,5,4,0.8,0.8,0.9999391442029011,1.0,1.0,0.9999391442029011,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p,1,1,1.0,1.0,0.5081384695607876,1.0,1.0,0.5081384695607876,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p,3,1,0.3333333333333333,0.3333333333333333,0.5081384695607876,1.0,1.0,0.5081384695607876,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p,5,3,0.6,0.6,0.5081423451455159,1.0,1.0,0.5081423451455159,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p,3,2,0.6666666666666666,0.6666666666666666,0.2374034682671741,1.0,1.0,0.2374034682671741,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p,5,4,0.8,0.8,0.23746138597729485,1.0,1.0,0.23746138597729485,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p,3,1,0.3333333333333333,0.3333333333333333,0.0514009635213742,1.0,1.0,0.0514009635213742,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p,5,1,0.2,0.2,0.0514009635213742,1.0,1.0,0.0514009635213742,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p,3,2,0.6666666666666666,0.6666666666666666,0.15709715821788292,1.0,1.0,0.15709715821788292,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p,5,4,0.8,0.8,0.15709715821788292,1.0,1.0,0.15709715821788292,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p,1,1,1.0,1.0,0.5081384695607876,1.0,1.0,0.5081384695607876,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p,3,2,0.6666666666666666,0.6666666666666666,0.5081393132879335,1.0,1.0,0.5081393132879335,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p,5,4,0.8,0.8,0.5081402169332017,1.0,1.0,0.5081402169332017,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p,3,2,0.6666666666666666,0.6666666666666666,0.23740051325395486,1.0,1.0,0.23740051325395486,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p,5,4,0.8,0.8,0.2374013569811011,1.0,1.0,0.2374013569811011,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p,3,1,0.3333333333333333,0.3333333333333333,0.0514009635213742,1.0,1.0,0.0514009635213742,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p,5,1,0.2,0.2,0.0514009635213742,1.0,1.0,0.0514009635213742,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,3,2,0.6666666666666666,0.6666666666666666,0.1570942032046637,1.0,1.0,0.1570942032046637,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,5,4,0.8,0.8,0.157094203204664,1.0,1.0,0.157094203204664,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,delta_p,3,2,0.6666666666666666,0.6666666666666666,0.26997177864845984,1.0,1.0,0.26997177864845984,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S1,S1,delta_p,5,4,0.8,0.8,0.3161020196211147,1.0,1.0,0.3161020196211147,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,3,1,0.3333333333333333,0.3333333333333333,0.0514009635213742,1.0,1.0,0.0514009635213742,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,5,1,0.2,0.2,0.0514009635213742,1.0,1.0,0.0514009635213742,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,3,2,0.6666666666666666,0.6666666666666666,0.16602051438393153,1.0,1.0,0.16602051438393153,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,5,4,0.8,0.8,0.20463697308684525,1.0,1.0,0.20463697308684525,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,3,1,0.3333333333333333,0.3333333333333333,0.0514009635213742,1.0,1.0,0.0514009635213742,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=40.0__pf=P3__th=1e-09,S1,S2,delta_p,5,1,0.2,0.2,0.0514009635213742,1.0,1.0,0.0514009635213742,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,1,1,1.0,1.0,0.7158435386502484,1.0,1.0,0.7158435386502484,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,3,3,1.0,1.0,0.88186405303418,1.0,1.0,0.88186405303418,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,t=5.0__pf=P0__th=1e-09,S1,S1,delta_p,5,5,1.0,1.0,0.88186405303418,1.0,1.0,0.88186405303418,within_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,3,1,0.3333333333333333,0.3333333333333333,0.0514009635213742,1.0,1.0,0.0514009635213742,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P3__th=1e-09,t=5.0__pf=P0__th=1e-09,S2,S1,delta_p,5,1,0.2,0.2,0.0514009635213742,1.0,1.0,0.0514009635213742,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=2.0__pf=P1__th=1e-09,S3,S2,delta_p2,5,1,0.2,0.2,9.068307557726377e-09,1.0,1.0,9.068307557726377e-09,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=20.0__pf=P2__th=1e-08,S3,S1,delta_p2,5,1,0.2,0.2,9.068307557726377e-09,1.0,1.0,9.068307557726377e-09,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.8584602952381705e-06,1.0,1.0,3.8584602952381705e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P2__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.867528602795897e-06,1.0,1.0,3.867528602795897e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=40.0__pf=P3__th=1e-09,S3,S2,delta_p2,5,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,3.8584602952381705e-06,1.0,1.0,3.8584602952381705e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,t=5.0__pf=P0__th=1e-09,S3,S1,delta_p2,5,2,0.4,0.4,3.867528602795897e-06,1.0,1.0,3.867528602795897e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,3,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=20.0__pf=P2__th=1e-08,S2,S1,delta_p2,5,1,0.2,0.2,3.701655840335922e-07,1.0,1.0,3.701655840335922e-07,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,3,1,0.3333333333333333,0.3333333333333333,9.034857684252138e-07,1.0,1.0,9.034857684252138e-07,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P2__th=1e-09,S2,S1,delta_p2,5,2,0.4,0.4,1.2736513524588059e-06,1.0,1.0,1.2736513524588059e-06,between_branch,pruned,3.0
M33_V0_alpha_peak_robustness,t=2.0__pf=P1__th=1e-09,t=40.0__pf=P3__th=1e-09,S2,S2,delta_p2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,within_branch,pruned,3.0
