pair_a,pair_b,abs_delta_a,abs_delta_b,same_abs_delta,strength,theta_edge,edge_candidate_flag,expected_flag_by_same_abs_delta,expected_flag_by_strength_threshold,flag_matches_same_abs_delta,flag_matches_strength_threshold,strength_is_one,strength_one_matches_same_abs_delta
2|0,3|5,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|0,4|2,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|0,4|6,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|0,5|3,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|0,6|4,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|4,3|1,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|4,3|5,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|4,4|2,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|4,4|6,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|4,5|3,2,2,true,1.0,0.5,1,1,1,true,true,true,true
2|4,6|4,2,2,true,1.0,0.5,1,1,1,true,true,true,true
3|1,3|5,2,2,true,1.0,0.5,1,1,1,true,true,true,true
3|1,4|2,2,2,true,1.0,0.5,1,1,1,true,true,true,true
3|1,4|6,2,2,true,1.0,0.5,1,1,1,true,true,true,true
3|1,5|3,2,2,true,1.0,0.5,1,1,1,true,true,true,true
3|1,6|4,2,2,true,1.0,0.5,1,1,1,true,true,true,true
3|5,4|2,2,2,true,1.0,0.5,1,1,1,true,true,true,true
3|5,4|6,2,2,true,1.0,0.5,1,1,1,true,true,true,true
3|5,5|3,2,2,true,1.0,0.5,1,1,1,true,true,true,true
3|5,6|4,2,2,true,1.0,0.5,1,1,1,true,true,true,true
4|2,4|6,2,2,true,1.0,0.5,1,1,1,true,true,true,true
4|2,5|3,2,2,true,1.0,0.5,1,1,1,true,true,true,true
4|2,6|4,2,2,true,1.0,0.5,1,1,1,true,true,true,true
4|6,5|3,2,2,true,1.0,0.5,1,1,1,true,true,true,true
4|6,6|4,2,2,true,1.0,0.5,1,1,1,true,true,true,true
5|3,6|4,2,2,true,1.0,0.5,1,1,1,true,true,true,true
0|2,0|3,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|2,1|4,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|2,2|5,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|2,3|0,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
0|2,3|6,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|2,4|1,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
0|2,5|2,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
0|2,6|3,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
1|3,1|4,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
1|3,2|5,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
1|3,3|0,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
1|3,3|6,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
1|3,4|1,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
1|3,5|2,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
1|3,6|3,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|0,2|5,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
2|0,3|0,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|0,3|6,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
2|0,4|1,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|0,5|2,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|0,6|3,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|4,2|5,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
2|4,3|0,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|4,3|6,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
2|4,4|1,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|4,5|2,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|4,6|3,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|1,3|6,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|1,4|1,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|1,5|2,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|1,6|3,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|5,3|6,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
3|5,4|1,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|5,5|2,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|5,6|3,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
4|2,5|2,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
4|2,6|3,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
4|6,5|2,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
4|6,6|3,2,3,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
5|3,6|3,2,3,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|2,0|4,2,4,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
0|2,1|5,2,4,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
0|2,2|6,2,4,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
0|2,4|0,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
0|2,5|1,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
0|2,6|2,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
1|3,1|5,2,4,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
1|3,2|6,2,4,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
1|3,4|0,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
1|3,5|1,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
1|3,6|2,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
2|0,2|6,2,4,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
2|0,4|0,2,4,false,0.26200393827198865,0.5,0,0,0,true,true,false,true
2|0,5|1,2,4,false,0.26200393827198865,0.5,0,0,0,true,true,false,true
2|0,6|2,2,4,false,0.26200393827198865,0.5,0,0,0,true,true,false,true
2|4,2|6,2,4,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
2|4,4|0,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
2|4,5|1,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
2|4,6|2,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
3|1,4|0,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
3|1,5|1,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
3|1,6|2,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
3|5,4|0,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
3|5,5|1,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
3|5,6|2,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
4|2,5|1,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
4|2,6|2,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
4|6,5|1,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
4|6,6|2,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
5|3,6|2,2,4,false,0.2620039382719886,0.5,0,0,0,true,true,false,true
0|2,0|5,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
0|2,1|6,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
0|2,5|0,2,5,false,0.04845091076863323,0.5,0,0,0,true,true,false,true
0|2,6|1,2,5,false,0.04845091076863323,0.5,0,0,0,true,true,false,true
1|3,1|6,2,5,false,0.04845091076863317,0.5,0,0,0,true,true,false,true
1|3,5|0,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
1|3,6|1,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
2|0,5|0,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
2|0,6|1,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
2|4,5|0,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
2|4,6|1,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
3|1,5|0,2,5,false,0.04845091076863319,0.5,0,0,0,true,true,false,true
3|1,6|1,2,5,false,0.04845091076863319,0.5,0,0,0,true,true,false,true
3|5,5|0,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
3|5,6|1,2,5,false,0.04845091076863321,0.5,0,0,0,true,true,false,true
4|2,5|0,2,5,false,0.04845091076863319,0.5,0,0,0,true,true,false,true
4|2,6|1,2,5,false,0.04845091076863319,0.5,0,0,0,true,true,false,true
4|6,5|0,2,5,false,0.04845091076863323,0.5,0,0,0,true,true,false,true
4|6,6|1,2,5,false,0.04845091076863323,0.5,0,0,0,true,true,false,true
5|3,6|1,2,5,false,0.04845091076863319,0.5,0,0,0,true,true,false,true
0|2,0|6,2,6,false,0.3409195802014331,0.5,0,0,0,true,true,false,true
0|2,6|0,2,6,false,0.34091958020143304,0.5,0,0,0,true,true,false,true
1|3,6|0,2,6,false,0.34091958020143304,0.5,0,0,0,true,true,false,true
2|0,6|0,2,6,false,0.34091958020143304,0.5,0,0,0,true,true,false,true
2|4,6|0,2,6,false,0.34091958020143304,0.5,0,0,0,true,true,false,true
3|1,6|0,2,6,false,0.3409195802014331,0.5,0,0,0,true,true,false,true
3|5,6|0,2,6,false,0.34091958020143304,0.5,0,0,0,true,true,false,true
4|2,6|0,2,6,false,0.3409195802014331,0.5,0,0,0,true,true,false,true
4|6,6|0,2,6,false,0.34091958020143304,0.5,0,0,0,true,true,false,true
5|3,6|0,2,6,false,0.3409195802014331,0.5,0,0,0,true,true,false,true
0|3,1|0,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
0|3,1|2,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
0|3,2|1,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
0|3,2|3,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
0|3,3|2,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
0|3,3|4,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
0|3,4|3,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
0|3,4|5,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
0|3,5|4,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
0|3,5|6,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
0|3,6|5,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
1|4,2|1,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
1|4,2|3,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
1|4,3|2,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
1|4,3|4,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
1|4,4|3,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
1|4,4|5,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
1|4,5|4,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
1|4,5|6,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
1|4,6|5,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
2|5,3|2,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
2|5,3|4,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
2|5,4|3,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
2|5,4|5,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
2|5,5|4,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
2|5,5|6,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
2|5,6|5,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
3|0,3|2,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
3|0,3|4,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
3|0,4|3,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
3|0,4|5,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
3|0,5|4,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
3|0,5|6,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
3|0,6|5,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
3|6,4|3,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
3|6,4|5,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
3|6,5|4,3,1,false,0.31132172327636753,0.5,0,0,0,true,true,false,true
3|6,5|6,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
3|6,6|5,3,1,false,0.3113217232763676,0.5,0,0,0,true,true,false,true
4|1,4|3,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
4|1,4|5,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
4|1,5|4,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
4|1,5|6,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
4|1,6|5,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
5|2,5|4,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
5|2,5|6,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
5|2,6|5,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
6|3,6|5,3,1,false,0.31132172327636765,0.5,0,0,0,true,true,false,true
0|3,1|3,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
0|3,2|0,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
0|3,2|4,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
0|3,3|1,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|3,3|5,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
0|3,4|2,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|3,4|6,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|3,5|3,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|3,6|4,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
1|4,2|0,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
1|4,2|4,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
1|4,3|1,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
1|4,3|5,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
1|4,4|2,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
1|4,4|6,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
1|4,5|3,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
1|4,6|4,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
2|5,3|1,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|5,3|5,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
2|5,4|2,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|5,4|6,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|5,5|3,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
2|5,6|4,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
3|0,3|1,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|0,3|5,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|0,4|2,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|0,4|6,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
3|0,5|3,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|0,6|4,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|6,4|2,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|6,4|6,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|6,5|3,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
3|6,6|4,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
4|1,4|2,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
4|1,4|6,3,2,false,0.07800827603206043,0.5,0,0,0,true,true,false,true
4|1,5|3,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
4|1,6|4,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
5|2,5|3,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
5|2,6|4,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
6|3,6|4,3,2,false,0.0780082760320604,0.5,0,0,0,true,true,false,true
0|3,1|4,3,3,true,1.0,0.5,1,1,1,true,true,true,true
0|3,2|5,3,3,true,1.0,0.5,1,1,1,true,true,true,true
0|3,3|0,3,3,true,1.0,0.5,1,1,1,true,true,true,true
0|3,3|6,3,3,true,1.0,0.5,1,1,1,true,true,true,true
0|3,4|1,3,3,true,1.0,0.5,1,1,1,true,true,true,true
0|3,5|2,3,3,true,1.0,0.5,1,1,1,true,true,true,true
0|3,6|3,3,3,true,1.0,0.5,1,1,1,true,true,true,true
1|4,2|5,3,3,true,1.0,0.5,1,1,1,true,true,true,true
1|4,3|0,3,3,true,1.0,0.5,1,1,1,true,true,true,true
1|4,3|6,3,3,true,1.0,0.5,1,1,1,true,true,true,true
1|4,4|1,3,3,true,1.0,0.5,1,1,1,true,true,true,true
1|4,5|2,3,3,true,1.0,0.5,1,1,1,true,true,true,true
1|4,6|3,3,3,true,1.0,0.5,1,1,1,true,true,true,true
2|5,3|0,3,3,true,1.0,0.5,1,1,1,true,true,true,true
2|5,3|6,3,3,true,1.0,0.5,1,1,1,true,true,true,true
2|5,4|1,3,3,true,1.0,0.5,1,1,1,true,true,true,true
2|5,5|2,3,3,true,1.0,0.5,1,1,1,true,true,true,true
2|5,6|3,3,3,true,1.0,0.5,1,1,1,true,true,true,true
3|0,3|6,3,3,true,1.0,0.5,1,1,1,true,true,true,true
3|0,4|1,3,3,true,1.0,0.5,1,1,1,true,true,true,true
3|0,5|2,3,3,true,1.0,0.5,1,1,1,true,true,true,true
3|0,6|3,3,3,true,1.0,0.5,1,1,1,true,true,true,true
3|6,4|1,3,3,true,1.0,0.5,1,1,1,true,true,true,true
3|6,5|2,3,3,true,1.0,0.5,1,1,1,true,true,true,true
3|6,6|3,3,3,true,1.0,0.5,1,1,1,true,true,true,true
4|1,5|2,3,3,true,1.0,0.5,1,1,1,true,true,true,true
4|1,6|3,3,3,true,1.0,0.5,1,1,1,true,true,true,true
5|2,6|3,3,3,true,1.0,0.5,1,1,1,true,true,true,true
0|3,0|4,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|3,1|5,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|3,2|6,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|3,4|0,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|3,5|1,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|3,6|2,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|4,1|5,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|4,2|6,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|4,4|0,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|4,5|1,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
1|4,6|2,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
2|5,2|6,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
2|5,4|0,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
2|5,5|1,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
2|5,6|2,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
3|0,4|0,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
3|0,5|1,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
3|0,6|2,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
3|6,4|0,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
3|6,5|1,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
3|6,6|2,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
4|1,5|1,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
4|1,6|2,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
5|2,6|2,3,4,false,0.02815337486850762,0.5,0,0,0,true,true,false,true
0|3,0|5,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
0|3,1|6,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
0|3,5|0,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
0|3,6|1,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
1|4,1|6,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
1|4,5|0,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
1|4,6|1,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
2|5,5|0,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
2|5,6|1,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
3|0,5|0,3,5,false,0.05005732279377694,0.5,0,0,0,true,true,false,true
3|0,6|1,3,5,false,0.05005732279377694,0.5,0,0,0,true,true,false,true
3|6,5|0,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
3|6,6|1,3,5,false,0.050057322793776914,0.5,0,0,0,true,true,false,true
4|1,5|0,3,5,false,0.05005732279377694,0.5,0,0,0,true,true,false,true
4|1,6|1,3,5,false,0.05005732279377694,0.5,0,0,0,true,true,false,true
5|2,6|1,3,5,false,0.05005732279377694,0.5,0,0,0,true,true,false,true
0|3,0|6,3,6,false,0.24964190505984396,0.5,0,0,0,true,true,false,true
0|3,6|0,3,6,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
1|4,6|0,3,6,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
2|5,6|0,3,6,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
3|0,6|0,3,6,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
3|6,6|0,3,6,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
4|1,6|0,3,6,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
5|2,6|0,3,6,false,0.2496419050598439,0.5,0,0,0,true,true,false,true
0|4,1|0,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
0|4,1|2,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
0|4,2|1,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
0|4,2|3,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
0|4,3|2,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
0|4,3|4,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
0|4,4|3,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
0|4,4|5,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
0|4,5|4,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
0|4,5|6,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
0|4,6|5,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
1|5,2|1,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
1|5,2|3,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
1|5,3|2,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
1|5,3|4,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
1|5,4|3,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
1|5,4|5,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
1|5,5|4,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
1|5,5|6,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
1|5,6|5,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
2|6,3|2,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
2|6,3|4,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
2|6,4|3,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
2|6,4|5,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
2|6,5|4,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
2|6,5|6,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
2|6,6|5,4,1,false,0.10651164470321303,0.5,0,0,0,true,true,false,true
4|0,4|3,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
4|0,4|5,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
4|0,5|4,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
4|0,5|6,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
4|0,6|5,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
5|1,5|4,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
5|1,5|6,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
5|1,6|5,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
6|2,6|5,4,1,false,0.10651164470321299,0.5,0,0,0,true,true,false,true
0|4,1|3,4,2,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
0|4,2|0,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
0|4,2|4,4,2,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
0|4,3|1,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
0|4,3|5,4,2,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
0|4,4|2,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
0|4,4|6,4,2,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
0|4,5|3,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
0|4,6|4,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
1|5,2|0,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
1|5,2|4,4,2,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
1|5,3|1,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
1|5,3|5,4,2,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
1|5,4|2,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
1|5,4|6,4,2,false,0.2620039382719885,0.5,0,0,0,true,true,false,true
1|5,5|3,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
1|5,6|4,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
2|6,3|1,4,2,false,0.26200393827198853,0.5,0,0,0,true,true,false,true
