family_id,variant_id,spectral_type,spacing_mean,spacing_std,spacing_cv,spacing_ratio_mean,simple_unfolding_density,simple_rigidity_surrogate
ER1_RING,RING_SIGNED,type_A_ladder,1.2,0.4,0.33333333333333337,0.75,7.199999999999999,0.16
ER1_RING,RING_ABS,type_A_ladder,0.4,0.48989794855663565,1.2247448713915892,0.0,7.199999999999999,0.24000000000000005
ER1_RING,RING_DEGEN_SAFE,type_A_ladder,1.2,0.4,0.33333333333333337,0.75,7.199999999999999,0.16
ER2_CAVITY,CAVITY_STANDARD,type_C_multiindex_structure,0.5842053096316764,0.13758452075231867,0.23550713847339305,0.7924491734087854,9.142857142857142,0.018929500350645206
ER3_MEMBRANE,MEMBRANE_STANDARD,type_C_multiindex_structure,0.892700336457143,0.4582063705162735,0.5132812790625303,0.5027529366967777,9.142857142857142,0.20995307798169652
TD1_1D_BOX,BOX_STANDARD,type_D_regular_nonring,1.0,0.0,0.0,1.0,7.199999999999999,0.0
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_DEEP,type_B_quadratic_nontrivial,0.938,0.039698866482558395,0.04232288537586183,0.9708126470527347,7.199999999999999,0.0015759999999999986
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_INTERMEDIATE,type_B_quadratic_nontrivial,0.6779999999999999,0.2125464655081332,0.3134903621063912,0.784786393711743,7.199999999999999,0.04517600000000005
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_SHALLOW,type_B_quadratic_nontrivial,0.458,0.21866869917754578,0.4774425746234624,0.6696110713247809,7.199999999999999,0.04781600000000001
