run_id,case_id,reference_mode,top_k,branch_label_none,branch_label_quadratic,pair_overlap_none_vs_quadratic,weighted_pair_shift,identity_preserved_flag
config_m33_v0,P1__k0=-1.5__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,-1.7373660701203164e-06,1
config_m33_v0,P1__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,-4.85115639881073e-08,1
config_m33_v0,P1__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,-4.85115639881073e-08,1
config_m33_v0,P1__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,-4.85115639881073e-08,1
config_m33_v0,P1__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,3.979428759459669e-05,1
config_m33_v0,P1__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,3.979428759459669e-05,1
config_m33_v0,P1__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,1.0,3.979428759459669e-05,1
config_m33_v0,P1__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,0.5,-0.049155067218611626,1
config_m33_v0,P1__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,0.5,-0.049155067218611626,1
config_m33_v0,P1__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,0.5,-0.049155067218611626,1
config_m33_v0,P1__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,1.0,-0.002063160225968752,1
config_m33_v0,P1__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,-0.002063160225968752,1
config_m33_v0,P1__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,1.0,-0.002063160225968752,1
config_m33_v0,P1__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,1,S2,S2,1.0,0.015609304162434778,1
config_m33_v0,P1__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,3,S2,S2,1.0,0.015609304162434778,1
config_m33_v0,P1__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,5,S2,S2,1.0,0.015609304162434778,1
config_m33_v0,P1__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,1,S2,S2,1.0,-0.009081141424902683,1
config_m33_v0,P1__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,3,S2,S2,1.0,-0.009081141424902683,1
config_m33_v0,P1__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,5,S2,S2,1.0,-0.009081141424902683,1
config_m33_v0,P1__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,1,S2,S2,0.5,-0.060551489457649765,1
config_m33_v0,P1__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,3,S2,S2,0.5,-0.060551489457649765,1
config_m33_v0,P1__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,5,S2,S2,0.5,-0.060551489457649765,1
config_m33_v0,P1__k0=-1.5__sk=1__t=2__nu=0.02,pruned,1,S2,S2,0.5,0.037565014632373384,1
config_m33_v0,P1__k0=-1.5__sk=1__t=2__nu=0.02,pruned,3,S2,S2,0.5,0.037565014632373384,1
config_m33_v0,P1__k0=-1.5__sk=1__t=2__nu=0.02,pruned,5,S2,S2,0.5,0.037565014632373384,1
config_m33_v0,P1__k0=-1.5__sk=1__t=5__nu=0.02,pruned,1,S2,S2,0.5,0.08513399615925088,1
config_m33_v0,P1__k0=-1.5__sk=1__t=5__nu=0.02,pruned,3,S2,S2,0.5,0.08513399615925088,1
config_m33_v0,P1__k0=-1.5__sk=1__t=5__nu=0.02,pruned,5,S2,S2,0.5,0.08513399615925088,1
config_m33_v0,P1__k0=-1.5__sk=1__t=10__nu=0.02,pruned,1,S2,S2,0.0,-0.10648826986393334,0
config_m33_v0,P1__k0=-1.5__sk=1__t=10__nu=0.02,pruned,3,S2,S2,0.0,-0.10648826986393334,0
config_m33_v0,P1__k0=-1.5__sk=1__t=10__nu=0.02,pruned,5,S2,S2,0.0,-0.10648826986393334,0
config_m33_v0,P1__k0=-1__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,1.0,-8.897216297043542e-12,1
config_m33_v0,P1__k0=-1__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,-8.897216297043542e-12,1
config_m33_v0,P1__k0=-1__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,1.0,-8.897216297043542e-12,1
config_m33_v0,P1__k0=-1__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,-8.544454033199145e-11,1
config_m33_v0,P1__k0=-1__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,-8.544454033199145e-11,1
config_m33_v0,P1__k0=-1__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,-8.544454033199145e-11,1
config_m33_v0,P1__k0=-1__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,-2.6627589022609754e-12,1
config_m33_v0,P1__k0=-1__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,-2.6627589022609754e-12,1
config_m33_v0,P1__k0=-1__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,-2.6627589022609754e-12,1
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,-7.279843583796186e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,-7.279843583796186e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,1.0,-7.279843583796186e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,1.0,-0.0005698539441599815,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,1.0,-0.0005698539441599815,1
config_m33_v0,P1__k0=-1__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,1.0,-0.0005698539441599815,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,1.0,-2.4695534571628208e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,-2.4695534571628208e-05,1
config_m33_v0,P1__k0=-1__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,1.0,-2.4695534571628208e-05,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,1,S3,S3,1.0,-0.009451176473725953,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,3,S3,S3,1.0,-0.009451176473725953,1
config_m33_v0,P1__k0=-1__sk=0.8__t=2__nu=0.02,pruned,5,S3,S3,1.0,-0.009451176473725953,1
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,1,S2,S2,1.0,-0.007715264153070001,1
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,3,S2,S2,1.0,-0.007715264153070001,1
config_m33_v0,P1__k0=-1__sk=0.8__t=5__nu=0.02,pruned,5,S2,S2,1.0,-0.007715264153070001,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,1,S3,S3,1.0,-0.00625804645901884,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,3,S3,S3,1.0,-0.00625804645901884,1
config_m33_v0,P1__k0=-1__sk=0.8__t=10__nu=0.02,pruned,5,S3,S3,1.0,-0.00625804645901884,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,1,S2,S2,1.0,-0.016602943526480063,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,3,S2,S2,1.0,-0.016602943526480063,1
config_m33_v0,P1__k0=-1__sk=1__t=2__nu=0.02,pruned,5,S2,S2,1.0,-0.016602943526480063,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,1,S2,S2,0.5,0.047809409418063664,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,3,S2,S2,0.5,0.047809409418063664,1
config_m33_v0,P1__k0=-1__sk=1__t=5__nu=0.02,pruned,5,S2,S2,0.5,0.047809409418063664,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,1,S2,S2,1.0,-0.018866682498672405,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,3,S2,S2,1.0,-0.018866682498672405,1
config_m33_v0,P1__k0=-1__sk=1__t=10__nu=0.02,pruned,5,S2,S2,1.0,-0.018866682498672405,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,-2.667865928174251e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,-2.667865928174251e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,1.0,-2.667865928174251e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,1.0,-3.8113956435381624e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,1.0,-3.8113956435381624e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,1.0,-3.8113956435381624e-13,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,1.0,8.104628079763643e-14,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,8.104628079763643e-14,1
config_m33_v0,P1__k0=3.5__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,1.0,8.104628079763643e-14,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,1,S3,S3,1.0,-2.3208511793937348e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,3,S3,S3,1.0,-2.3208511793937348e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=2__nu=0.02,pruned,5,S3,S3,1.0,-2.3208511793937348e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,1,S3,S3,1.0,-3.323639081742602e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,3,S3,S3,1.0,-3.323639081742602e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=5__nu=0.02,pruned,5,S3,S3,1.0,-3.323639081742602e-05,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,1,S3,S3,1.0,7.415521673381775e-06,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,3,S3,S3,1.0,7.415521673381775e-06,1
config_m33_v0,P1__k0=3.5__sk=0.8__t=10__nu=0.02,pruned,5,S3,S3,1.0,7.415521673381775e-06,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,1,S3,S3,1.0,-0.0013855760713936682,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,3,S3,S3,1.0,-0.0013855760713936682,1
config_m33_v0,P1__k0=3.5__sk=1__t=2__nu=0.02,pruned,5,S3,S3,1.0,-0.0013855760713936682,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,1,S3,S3,1.0,-0.0020063300564016062,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,3,S3,S3,1.0,-0.0020063300564016062,1
config_m33_v0,P1__k0=3.5__sk=1__t=5__nu=0.02,pruned,5,S3,S3,1.0,-0.0020063300564016062,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.0005196566021455906,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.0005196566021455906,1
config_m33_v0,P1__k0=3.5__sk=1__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.0005196566021455906,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,1.0,-7.771561172376096e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,1.0,-1.2212453270876722e-15,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,1.0,-1.2212453270876722e-15,1
config_m33_v0,P1__k0=4__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,1.0,-1.2212453270876722e-15,1
config_m33_v0,P1__k0=4__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,1.0,2.220446049250313e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,2.220446049250313e-16,1
config_m33_v0,P1__k0=4__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,1.0,2.220446049250313e-16,1
config_m33_v0,P1__k0=4__sk=0.8__t=2__nu=0.02,pruned,1,S3,S3,1.0,-2.207724172254011e-06,1
config_m33_v0,P1__k0=4__sk=0.8__t=2__nu=0.02,pruned,3,S3,S3,1.0,-2.207724172254011e-06,1
config_m33_v0,P1__k0=4__sk=0.8__t=2__nu=0.02,pruned,5,S3,S3,1.0,-2.207724172254011e-06,1
config_m33_v0,P1__k0=4__sk=0.8__t=5__nu=0.02,pruned,1,S3,S3,1.0,-3.155876827976023e-06,1
config_m33_v0,P1__k0=4__sk=0.8__t=5__nu=0.02,pruned,3,S3,S3,1.0,-3.155876827976023e-06,1
config_m33_v0,P1__k0=4__sk=0.8__t=5__nu=0.02,pruned,5,S3,S3,1.0,-3.155876827976023e-06,1
config_m33_v0,P1__k0=4__sk=0.8__t=10__nu=0.02,pruned,1,S3,S3,1.0,6.757356260100877e-07,1
config_m33_v0,P1__k0=4__sk=0.8__t=10__nu=0.02,pruned,3,S3,S3,1.0,6.757356260100877e-07,1
config_m33_v0,P1__k0=4__sk=0.8__t=10__nu=0.02,pruned,5,S3,S3,1.0,6.757356260100877e-07,1
config_m33_v0,P1__k0=4__sk=1__t=2__nu=0.02,pruned,1,S3,S3,1.0,-0.0003251359293187095,1
config_m33_v0,P1__k0=4__sk=1__t=2__nu=0.02,pruned,3,S3,S3,1.0,-0.0003251359293187095,1
config_m33_v0,P1__k0=4__sk=1__t=2__nu=0.02,pruned,5,S3,S3,1.0,-0.0003251359293187095,1
config_m33_v0,P1__k0=4__sk=1__t=5__nu=0.02,pruned,1,S3,S3,1.0,-0.00046898299889519546,1
config_m33_v0,P1__k0=4__sk=1__t=5__nu=0.02,pruned,3,S3,S3,1.0,-0.00046898299889519546,1
config_m33_v0,P1__k0=4__sk=1__t=5__nu=0.02,pruned,5,S3,S3,1.0,-0.00046898299889519546,1
config_m33_v0,P1__k0=4__sk=1__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.0001080563615472041,1
config_m33_v0,P1__k0=4__sk=1__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.0001080563615472041,1
config_m33_v0,P1__k0=4__sk=1__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.0001080563615472041,1
config_m33_v0,P2__k0=-4__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,1.0,-2.220446049250313e-16,1
config_m33_v0,P2__k0=-4__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,1.0,-2.220446049250313e-16,1
config_m33_v0,P2__k0=-4__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,1.0,-2.220446049250313e-16,1
config_m33_v0,P2__k0=-4__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-4__sk=0.8__t=2__nu=0.02,pruned,1,S3,S3,1.0,-2.2337928684557085e-07,1
config_m33_v0,P2__k0=-4__sk=0.8__t=2__nu=0.02,pruned,3,S3,S3,1.0,-2.2337928684557085e-07,1
config_m33_v0,P2__k0=-4__sk=0.8__t=2__nu=0.02,pruned,5,S3,S3,1.0,-2.2337928684557085e-07,1
config_m33_v0,P2__k0=-4__sk=0.8__t=5__nu=0.02,pruned,1,S3,S3,1.0,-2.3079854805097e-08,1
config_m33_v0,P2__k0=-4__sk=0.8__t=5__nu=0.02,pruned,3,S3,S3,1.0,-2.3079854805097e-08,1
config_m33_v0,P2__k0=-4__sk=0.8__t=5__nu=0.02,pruned,5,S3,S3,1.0,-2.3079854805097e-08,1
config_m33_v0,P2__k0=-4__sk=0.8__t=10__nu=0.02,pruned,1,S3,S3,1.0,-2.7438398841894696e-07,1
config_m33_v0,P2__k0=-4__sk=0.8__t=10__nu=0.02,pruned,3,S3,S3,1.0,-2.7438398841894696e-07,1
config_m33_v0,P2__k0=-4__sk=0.8__t=10__nu=0.02,pruned,5,S3,S3,1.0,-2.7438398841894696e-07,1
config_m33_v0,P2__k0=-4__sk=1__t=2__nu=0.02,pruned,1,S3,S3,1.0,-3.43979023721408e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=2__nu=0.02,pruned,3,S3,S3,1.0,-3.43979023721408e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=2__nu=0.02,pruned,5,S3,S3,1.0,-3.43979023721408e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,pruned,1,S3,S3,1.0,4.0019286484005434e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,pruned,3,S3,S3,1.0,4.0019286484005434e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,pruned,5,S3,S3,1.0,4.0019286484005434e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,pruned,1,S3,S3,1.0,-4.970948080873505e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,pruned,3,S3,S3,1.0,-4.970948080873505e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,pruned,5,S3,S3,1.0,-4.970948080873505e-05,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,-3.826095529291251e-08,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,3,S3,S3,1.0,-3.826095529291251e-08,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,pruned,5,S3,S3,1.0,-3.826095529291251e-08,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,1,S3,S3,1.0,-2.600489258042238e-06,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,3,S3,S3,1.0,-2.600489258042238e-06,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,pruned,5,S3,S3,1.0,-2.600489258042238e-06,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,1,S3,S3,1.0,-1.5796935981526872e-09,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,3,S3,S3,1.0,-1.5796935981526872e-09,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,pruned,5,S3,S3,1.0,-1.5796935981526872e-09,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,1,S3,S3,1.0,-0.0012784583280409656,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,3,S3,S3,1.0,-0.0012784583280409656,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,pruned,5,S3,S3,1.0,-0.0012784583280409656,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,1,S3,S3,1.0,-0.01281820987233473,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,3,S3,S3,1.0,-0.01281820987233473,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,pruned,5,S3,S3,1.0,-0.01281820987233473,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,1,S3,S3,1.0,-1.0267021035348378e-05,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,3,S3,S3,1.0,-1.0267021035348378e-05,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,pruned,5,S3,S3,1.0,-1.0267021035348378e-05,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,pruned,1,S3,S3,1.0,-0.008460021465790946,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,pruned,3,S3,S3,1.0,-0.008460021465790946,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,pruned,5,S3,S3,1.0,-0.008460021465790946,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,pruned,1,S3,S2,0.5,-0.045257274571096406,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,pruned,3,S3,S2,0.5,-0.045257274571096406,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,pruned,5,S3,S2,0.5,-0.045257274571096406,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,pruned,1,S3,S3,1.0,0.0008390426952206154,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,pruned,3,S3,S3,1.0,0.0008390426952206154,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,pruned,5,S3,S3,1.0,0.0008390426952206154,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,pruned,1,S3,S3,1.0,-2.369215934550084e-12,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,pruned,3,S3,S3,1.0,-2.369215934550084e-12,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,pruned,5,S3,S3,1.0,-2.369215934550084e-12,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,pruned,1,S3,S3,1.0,-3.799316417030241e-11,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,pruned,3,S3,S3,1.0,-3.799316417030241e-11,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,pruned,5,S3,S3,1.0,-3.799316417030241e-11,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,pruned,1,S3,S3,1.0,4.409805853811122e-13,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,pruned,3,S3,S3,1.0,4.409805853811122e-13,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,pruned,5,S3,S3,1.0,4.409805853811122e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,pruned,1,S3,S3,1.0,-2.0365804836663948e-05,1
