run_id,t,p_family,alpha,n_nodes,n_pairs,I_net,I_abs,f_pos,f_neg,f_zero,mean_kpos,mean_kneg,sum_kpos,sum_kneg,lambda_max_kpos,lambda_max_kneg,lambda_max_kabs,sign_imbalance,source_peak_flag,source_feature,finite_fraction
M33_V0_alpha_peak_robustness,10.0,P0,0.6,7,21,-1.0180142845394625e-07,1.2217169721798253e-07,0.2857142857142857,0.7142857142857143,0.0,1.0185134382018142e-08,1.1198656283596439e-07,2.13887822022381e-07,2.3517178195552524e-06,9.697205896647579e-08,7.616776394879894e-07,7.903298756520059e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,0.7,7,21,-2.758994817951794e-08,8.859847499092101e-08,0.38095238095238093,0.6190476190476191,0.0,3.050426340570154e-08,5.809421158521948e-08,6.405895315197323e-07,1.219978443289609e-06,2.187071542119547e-07,5.45213919752879e-07,6.23058228912665e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,0.8,7,21,1.9309806337686115e-08,1.0581461018863792e-07,0.5714285714285714,0.42857142857142855,0.0,6.256220826316202e-08,4.32524019254759e-08,1.3138063735264023e-06,9.083004404349939e-07,4.232441070257831e-07,4.1211448882513786e-07,6.831376858108425e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,0.9,7,21,-2.2882156701601046e-08,8.724117320243186e-08,0.47619047619047616,0.5238095238095238,0.0,3.217950825041541e-08,5.506166495201645e-08,6.757696732587236e-07,1.1562949639923456e-06,2.478903850393583e-07,3.531388067202857e-07,5.3595118686116e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.0,7,21,6.263640592044467e-09,1.0324607055431042e-07,0.47619047619047616,0.5238095238095238,0.0,5.475485557317744e-08,4.849121498113297e-08,1.1498519670367262e-06,1.0183155146037924e-06,3.771329121984798e-07,3.850997661038763e-07,6.395358201003734e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.1,7,21,-1.7047407643957597e-08,1.2020186594086214e-07,0.5714285714285714,0.42857142857142855,0.0,5.157722914845227e-08,6.862463679240987e-08,1.0831218121174976e-06,1.4411173726406072e-06,4.0877975252629655e-07,4.915750850650857e-07,7.395890118979216e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.2,7,21,4.849960696918197e-08,9.103401124842308e-08,0.5714285714285714,0.42857142857142855,0.0,6.976680910880252e-08,2.1267202139620556e-08,1.465102991284853e-06,4.4661124493203166e-07,5.067458521765682e-07,1.661424868633788e-07,6.518762216247238e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.3,7,21,5.3679547125470765e-08,9.985141517471654e-08,0.5714285714285714,0.42857142857142855,0.0,7.676548115009365e-08,2.3085934024622885e-08,1.6120751041519667e-06,4.848046145170806e-07,5.347661138301999e-07,1.6367604502920715e-07,6.962574286933244e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.32,7,21,4.520365368201678e-08,8.498554505929488e-08,0.5714285714285714,0.42857142857142855,0.0,6.509459937065582e-08,1.989094568863905e-08,1.3669865867837723e-06,4.1770985946142005e-07,4.911513973658541e-07,1.6783996150692475e-07,6.289335623331556e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.34,7,21,3.273343560809662e-08,9.09998350210058e-08,0.6666666666666666,0.3333333333333333,0.0,6.186663531455121e-08,2.9133199706454592e-08,1.2991993416055754e-06,6.117971938355464e-07,4.616317569517091e-07,1.8497200212480576e-07,6.079659195700839e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.36,7,21,1.7096316828938177e-08,8.649386257127184e-08,0.6666666666666666,0.3333333333333333,0.0,5.1795089700105004e-08,3.469877287116683e-08,1.0876968837022051e-06,7.286742302945034e-07,4.152803926087188e-07,2.6451032736418663e-07,5.42828532863636e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.38,7,21,8.212596629745444e-10,1.0119765816014052e-07,0.5714285714285714,0.42857142857142855,0.0,5.100945891155753e-08,5.018819924858299e-08,1.0711986371427082e-06,1.0539521842202427e-06,4.1587927034251777e-07,3.577379897380598e-07,6.225653732207733e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.4,7,21,-1.2176642557551383e-08,1.210065059381494e-07,0.5714285714285714,0.42857142857142855,0.0,5.441493169029901e-08,6.65915742478504e-08,1.1427135654962792e-06,1.3984230592048582e-06,4.2574547127163975e-07,4.6823841837965774e-07,7.36723886383771e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.42,7,21,-1.8066068250174724e-08,1.1539982037602422e-07,0.5714285714285714,0.42857142857142855,0.0,4.866687606292474e-08,6.673294431309947e-08,1.0220043973214197e-06,1.4013918305750888e-06,3.935949111923603e-07,4.870901961935486e-07,7.201847859969458e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.44,7,21,-1.5238439937978086e-08,9.082631915916044e-08,0.47619047619047616,0.5238095238095238,0.0,3.779393961059118e-08,5.303237954856927e-08,7.936727318224148e-07,1.1136799705199546e-06,3.394751083054129e-07,4.43558394613941e-07,6.366542266513349e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.46,7,21,-5.880787139508523e-09,9.399635446864405e-08,0.47619047619047616,0.5238095238095238,0.0,4.405778366456776e-08,4.9938570804076283e-08,9.25213456955923e-07,1.048709986885602e-06,2.976273742693844e-07,4.5213329229704216e-07,6.221703647567572e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.48,7,21,4.317710840534379e-09,1.1005219121535344e-07,0.47619047619047616,0.5238095238095238,0.0,5.718495102794391e-08,5.286724018740953e-08,1.200883971586822e-06,1.1102120439356001e-06,3.5180861345152036e-07,4.5110939075644667e-07,6.840306471042613e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.5,7,21,8.703274440886221e-09,1.075666943759249e-07,0.38095238095238093,0.6190476190476191,0.0,5.813498440840556e-08,4.943170996751933e-08,1.2208346725765167e-06,1.038065909317906e-06,3.8836286539046147e-07,4.1860000193715265e-07,6.835474364161943e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.52,7,21,3.3351896440226033e-09,9.749346379507617e-08,0.47619047619047616,0.5238095238095238,0.0,5.041432671954939e-08,4.7079137075526786e-08,1.0587008611105371e-06,9.886618785860625e-07,3.579335964621545e-07,3.658528318984882e-07,5.98995448030894e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.54,7,21,-1.0349748305396176e-08,8.04318605353244e-08,0.47619047619047616,0.5238095238095238,0.0,3.504105611496411e-08,4.5390804420360286e-08,7.358621784142464e-07,9.532068928275661e-07,2.7186764673202773e-07,3.1690053940534257e-07,4.890351765935931e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.56,7,21,-2.5773371307910526e-08,6.283549193313544e-08,0.47619047619047616,0.5238095238095238,0.0,1.8531060312612456e-08,4.430443162052298e-08,3.891522665648616e-07,9.303930640309826e-07,1.375072819218753e-07,2.8418861830668434e-07,3.790255876405977e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.58,7,21,-3.4600344262272254e-08,6.063940783322295e-08,0.47619047619047616,0.5238095238095238,0.0,1.3019531785475347e-08,4.76198760477476e-08,2.7341016749498227e-07,1.0000173970026996e-06,9.205648615807323e-08,2.939570589270305e-07,3.6698206590552004e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.6,7,21,-3.1460253346417526e-08,7.970792919650739e-08,0.47619047619047616,0.5238095238095238,0.0,2.4123837925044936e-08,5.558409127146246e-08,5.066005964259436e-07,1.1672659167007117e-06,1.8272675457111241e-07,3.460131442311289e-07,4.835277851069191e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.62,7,21,-1.712784164224528e-08,9.578507593028787e-08,0.47619047619047616,0.5238095238095238,0.0,3.932861714402129e-08,5.645645878626657e-08,8.259009600244472e-07,1.185585634511598e-06,2.926248469179531e-07,3.558891497872594e-07,5.878920562276029e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.64,7,21,1.9290442126445094e-09,1.0720266195629593e-07,0.47619047619047616,0.5238095238095238,0.0,5.4565853084470225e-08,5.2636808871825716e-08,1.1458829147738747e-06,1.10537298630834e-06,3.967437466684679e-07,3.2239702551090156e-07,6.80218920326745e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.66,7,21,1.7445007299863203e-08,1.1037679664925896e-07,0.6666666666666666,0.3333333333333333,0.0,6.391090197456108e-08,4.6465894674697874e-08,1.3421289414657827e-06,9.757837881686554e-07,4.290998217841477e-07,2.935382159805504e-07,6.86905077992963e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.68,7,21,2.420758517013978e-08,9.598000656178387e-08,0.6666666666666666,0.3333333333333333,0.0,6.009379586596182e-08,3.5886210695822044e-08,1.2619697131851983e-06,7.536104246122629e-07,4.1494675518914476e-07,3.237164848290077e-07,6.269375662518082e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.7,7,21,2.2660613509967686e-08,8.855387275937335e-08,0.6666666666666666,0.3333333333333333,0.0,5.560724313467052e-08,3.294662962470283e-08,1.1677521058280809e-06,6.918792221187594e-07,4.1013776332955043e-07,3.670686266112329e-07,6.308567248877293e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.72,7,21,1.752841364402912e-08,1.1385990672549864e-07,0.5714285714285714,0.42857142857142855,0.0,6.569416018476388e-08,4.816574654073476e-08,1.3795773638800414e-06,1.01148067735543e-06,4.3358393709075633e-07,4.373485972619583e-07,7.139733283580191e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.74,7,21,1.346761946076581e-08,1.2153190533816518e-07,0.5714285714285714,0.42857142857142855,0.0,6.749976239946549e-08,5.403214293869968e-08,1.4174950103887753e-06,1.1346750017126933e-06,4.4787732063057625e-07,4.7328984215742677e-07,7.402435347581367e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.76,7,21,1.0891871707694801e-08,1.0356761721327706e-07,0.5714285714285714,0.42857142857142855,0.0,5.7229744460485936e-08,4.6337872752791135e-08,1.2018246336702046e-06,9.730953278086138e-07,4.140542947882607e-07,4.5807610686772654e-07,6.357956433355469e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.78,7,21,5.108894981079274e-09,8.570927253931531e-08,0.5714285714285714,0.42857142857142855,0.0,4.540908376019729e-08,4.0300188779118015e-08,9.535907589641431e-07,8.463039643614783e-07,3.425043512588662e-07,4.7007161132498727e-07,5.365987588806344e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.8,7,21,-1.0339355065411431e-08,9.136692674224806e-08,0.47619047619047616,0.5238095238095238,0.0,4.0513785838418313e-08,5.085314090382974e-08,8.507895026067845e-07,1.0679159589804246e-06,2.7633526166553773e-07,5.044388287850575e-07,6.058918507471036e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.82,7,21,-3.824718572309243e-08,8.591548164261756e-08,0.38095238095238093,0.6190476190476191,0.0,2.3834147959762564e-08,6.208133368285499e-08,5.005171071550138e-07,1.3037080073399548e-06,1.8897932619753876e-07,5.739289828747136e-07,6.281638152376128e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.84,7,21,-7.400992016638353e-08,9.910929828577687e-08,0.38095238095238093,0.6190476190476191,0.0,1.254968905969667e-08,8.65596092260802e-08,2.6354347025363007e-07,1.8177517937476842e-06,9.486829870278295e-08,6.681899199371979e-07,6.913253640196564e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.86,7,21,-1.0646308059860303e-07,1.2816725526528803e-07,0.2857142857142857,0.7142857142857143,0.0,1.0852087333342502e-08,1.1731516793194554e-07,2.2789383400019254e-07,2.4636185265708562e-06,1.0090937393953598e-07,7.834066273215225e-07,8.173958035148168e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.88,7,21,-1.2321642866874143e-07,1.4973131836779848e-07,0.2857142857142857,0.7142857142857143,0.0,1.325744484952852e-08,1.3647387351826997e-07,2.784063418400989e-07,2.865951343883669e-06,1.156228774796043e-07,8.701840515677892e-07,9.242016916027064e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,1.9,7,21,-1.1735528894823797e-07,1.421845793380029e-07,0.2857142857142857,0.7142857142857143,0.0,1.2414645194882459e-08,1.2976993414312043e-07,2.6070754909253164e-07,2.725168617005529e-06,1.1038601469447886e-07,8.384671500365894e-07,8.854174579943609e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.0,7,21,8.84997015586141e-09,9.123570316681878e-08,0.5714285714285714,0.42857142857142855,0.0,5.004283666134009e-08,4.1192866505478684e-08,1.050899569888142e-06,8.650501966150524e-07,3.817133827099835e-07,4.5965412149648586e-07,5.656212025511711e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.1,7,21,2.1999228788362407e-08,1.0591689409507762e-07,0.6666666666666666,0.3333333333333333,0.0,6.395806144172001e-08,4.1958832653357605e-08,1.3431192902761202e-06,8.811354857205097e-07,4.251947893115718e-07,3.070236507191296e-07,6.61369489893204e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.2,7,21,-3.142800763288805e-08,4.7432055161449514e-08,0.47619047619047616,0.5238095238095238,0.0,8.00202376428073e-09,3.943003139716878e-08,1.6804249904989535e-07,8.280306593405444e-07,7.113253152414228e-08,2.642606750142035e-07,3.116139880791639e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.3,7,21,-4.977959747400443e-10,1.045359194038765e-07,0.47619047619047616,0.5238095238095238,0.0,5.2019061714568224e-08,5.251685768930827e-08,1.0924002960059328e-06,1.1028540114754737e-06,3.191786258129099e-07,4.5536508350905657e-07,6.553937900850038e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.4,7,21,8.887569979062625e-09,9.053581826919997e-08,0.5714285714285714,0.42857142857142855,0.0,4.97116941241313e-08,4.0824124145068675e-08,1.0439455766067572e-06,8.573066070464421e-07,4.0982874796030864e-07,3.048722090527879e-07,5.607567551043616e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.5,7,21,5.97251545829324e-08,1.440330313893753e-07,0.6666666666666666,0.3333333333333333,0.0,1.0187909298615386e-07,4.215393840322145e-08,2.139460952709231e-06,8.852327064676506e-07,6.381510994898621e-07,2.603210667951439e-07,8.947959196049444e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.6,7,21,3.027909871670878e-08,9.162095105263918e-08,0.6666666666666666,0.3333333333333333,0.0,6.095002488467399e-08,3.06709261679652e-08,1.2799505225781537e-06,6.440894495272692e-07,4.56197671144642e-07,1.953821403510819e-07,6.02889224842781e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.7,7,21,-1.4001994917080279e-08,8.593172274369482e-08,0.47619047619047616,0.5238095238095238,0.0,3.596486391330727e-08,4.996685883038755e-08,7.552621421794527e-07,1.0493040354381386e-06,3.2940435329237607e-07,4.396339414614775e-07,6.24645608824042e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.8,7,21,-1.3051946439898462e-08,7.877002791223733e-08,0.47619047619047616,0.5238095238095238,0.0,3.285904073616943e-08,4.59109871760679e-08,6.900398554595582e-07,9.641307306974259e-07,2.5288842410544606e-07,3.1222418687250213e-07,4.7672773122483974e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,2.9,7,21,4.988819763339634e-09,1.0809800314893366e-07,0.5714285714285714,0.42857142857142855,0.0,5.654341145613665e-08,5.1554591692797015e-08,1.1874116405788697e-06,1.0826464255487373e-06,4.0713011019566e-07,3.145442506690221e-07,6.869355105152077e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,10.0,P0,3.0,7,21,1.3002966213107467e-08,1.2022609221938717e-07,0.5714285714285714,0.42857142857142855,0.0,6.661452921624732e-08,5.3611563003139845e-08,1.3989051135411936e-06,1.1258428230659367e-06,4.4596481769755133e-07,4.7275987659727505e-07,7.317776578178911e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,0.3,7,21,-1.0180142845394625e-07,1.2217169721798253e-07,0.2857142857142857,0.7142857142857143,0.0,1.0185134382018142e-08,1.1198656283596439e-07,2.13887822022381e-07,2.3517178195552524e-06,9.697205896647579e-08,7.616776394879894e-07,7.903298756520059e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,0.4,7,21,1.9309806337686115e-08,1.0581461018863792e-07,0.5714285714285714,0.42857142857142855,0.0,6.256220826316202e-08,4.32524019254759e-08,1.3138063735264023e-06,9.083004404349939e-07,4.232441070257831e-07,4.1211448882513786e-07,6.831376858108425e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,0.5,7,21,6.263640592044467e-09,1.0324607055431042e-07,0.47619047619047616,0.5238095238095238,0.0,5.475485557317744e-08,4.849121498113297e-08,1.1498519670367262e-06,1.0183155146037924e-06,3.771329121984798e-07,3.850997661038763e-07,6.395358201003734e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,0.6,7,21,4.849960696918197e-08,9.103401124842308e-08,0.5714285714285714,0.42857142857142855,0.0,6.976680910880252e-08,2.1267202139620556e-08,1.465102991284853e-06,4.4661124493203166e-07,5.067458521765682e-07,1.661424868633788e-07,6.518762216247238e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,0.7,7,21,-1.2176642557551383e-08,1.210065059381494e-07,0.5714285714285714,0.42857142857142855,0.0,5.441493169029901e-08,6.65915742478504e-08,1.1427135654962792e-06,1.3984230592048582e-06,4.2574547127163975e-07,4.6823841837965774e-07,7.36723886383771e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,0.8,7,21,-3.1460253346417526e-08,7.970792919650739e-08,0.47619047619047616,0.5238095238095238,0.0,2.4123837925044936e-08,5.558409127146246e-08,5.066005964259436e-07,1.1672659167007117e-06,1.8272675457111241e-07,3.460131442311289e-07,4.835277851069191e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,0.9,7,21,-1.0339355065411431e-08,9.136692674224806e-08,0.47619047619047616,0.5238095238095238,0.0,4.0513785838418313e-08,5.085314090382974e-08,8.507895026067845e-07,1.0679159589804246e-06,2.7633526166553773e-07,5.044388287850575e-07,6.058918507471036e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.0,7,21,8.84997015586141e-09,9.123570316681878e-08,0.5714285714285714,0.42857142857142855,0.0,5.004283666134009e-08,4.1192866505478684e-08,1.050899569888142e-06,8.650501966150524e-07,3.817133827099835e-07,4.5965412149648586e-07,5.656212025511711e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.1,7,21,-3.142800763288805e-08,4.7432055161449514e-08,0.47619047619047616,0.5238095238095238,0.0,8.00202376428073e-09,3.943003139716878e-08,1.6804249904989535e-07,8.280306593405444e-07,7.113253152414228e-08,2.642606750142035e-07,3.116139880791639e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.2,7,21,8.887569979062625e-09,9.053581826919997e-08,0.5714285714285714,0.42857142857142855,0.0,4.97116941241313e-08,4.0824124145068675e-08,1.0439455766067572e-06,8.573066070464421e-07,4.0982874796030864e-07,3.048722090527879e-07,5.607567551043616e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.3,7,21,3.027909871670878e-08,9.162095105263918e-08,0.6666666666666666,0.3333333333333333,0.0,6.095002488467399e-08,3.06709261679652e-08,1.2799505225781537e-06,6.440894495272692e-07,4.56197671144642e-07,1.953821403510819e-07,6.02889224842781e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.32,7,21,-1.7098408386398741e-09,1.060632232238052e-07,0.5714285714285714,0.42857142857142855,0.0,5.2176691192582664e-08,5.3886532031222535e-08,1.095710515044236e-06,1.1316171726556733e-06,4.1969202509369387e-07,3.8064182203188565e-07,6.498101210878662e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.34,7,21,-1.8192398431795453e-08,1.1197777058192503e-07,0.5714285714285714,0.42857142857142855,0.0,4.689268607506479e-08,6.508508450686024e-08,9.847464075763606e-07,1.366786774644065e-06,3.8489731244652745e-07,4.81516065858251e-07,7.064881173098509e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.36,7,21,-4.036435569925225e-09,9.806440816053537e-08,0.47619047619047616,0.5238095238095238,0.0,4.7013986295305076e-08,5.10504218652303e-08,9.872937122014066e-07,1.0720588591698363e-06,3.0225724822278796e-07,4.5399415563370896e-07,6.32663107137843e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.38,7,21,8.518320686838998e-09,1.0711067784436083e-07,0.47619047619047616,0.5238095238095238,0.0,5.7814499265599914e-08,4.929617857876092e-08,1.2141044845775982e-06,1.0352197501539793e-06,3.889953433066993e-07,4.107521702057237e-07,6.767687237925339e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.4,7,21,-1.3051946439898462e-08,7.877002791223733e-08,0.47619047619047616,0.5238095238095238,0.0,3.285904073616943e-08,4.59109871760679e-08,6.900398554595582e-07,9.641307306974259e-07,2.5288842410544606e-07,3.1222418687250213e-07,4.7672773122483974e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.42,7,21,-3.4972925805312304e-08,6.514323449144492e-08,0.47619047619047616,0.5238095238095238,0.0,1.5085154343066312e-08,5.0058080148378616e-08,3.1678824120439254e-07,1.051219683115951e-06,1.0626441041642354e-07,3.0671347481662555e-07,3.920253722392507e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.44,7,21,-1.4023561677486593e-08,9.924083502870816e-08,0.47619047619047616,0.5238095238095238,0.0,4.260863667561078e-08,5.6632198353097375e-08,8.947813701878264e-07,1.189276165415045e-06,3.1404167035332714e-07,3.543627824862282e-07,6.10704046869659e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.46,7,21,1.9255920362990035e-08,1.0951096493219284e-07,0.6666666666666666,0.3333333333333333,0.0,6.438344264759143e-08,4.51275222846014e-08,1.3520522955994202e-06,9.476779679766295e-07,4.289216357617989e-07,2.973916448864317e-07,6.802023957329351e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.48,7,21,2.1893416213493824e-08,9.324978034093484e-08,0.6666666666666666,0.3333333333333333,0.0,5.757159827721433e-08,3.5678182063720504e-08,1.209003563821501e-06,7.492418233381306e-07,4.1277625244044213e-07,3.7775949001589073e-07,6.432292157310001e-07,-0.3333333333333333,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.5,7,21,1.3002966213107467e-08,1.2022609221938717e-07,0.5714285714285714,0.42857142857142855,0.0,6.661452921624732e-08,5.3611563003139845e-08,1.3989051135411936e-06,1.1258428230659367e-06,4.4596481769755133e-07,4.7275987659727505e-07,7.317776578178911e-07,-0.14285714285714285,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.52,7,21,3.338117195308486e-09,8.763568303683056e-08,0.47619047619047616,0.5238095238095238,0.0,4.5486900116069524e-08,4.2148782920761037e-08,9.5522490243746e-07,8.851244413359818e-07,3.3320815256298963e-07,4.7421262221609324e-07,5.514906699531757e-07,0.04761904761904767,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.54,7,21,-4.395305265751337e-08,8.605192474127315e-08,0.38095238095238093,0.6190476190476191,0.0,2.1049436041879895e-08,6.500248869939326e-08,4.420381568794778e-07,1.3650522626872585e-06,1.7558303683645387e-07,5.891472281796527e-07,6.337836884937953e-07,0.23809523809523814,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.56,7,21,-1.1066736379660054e-07,1.3357652698420412e-07,0.2857142857142857,0.7142857142857143,0.0,1.1454581593801791e-08,1.2212194539040233e-07,2.4054621346983763e-07,2.564560853198449e-06,1.0452437223555641e-07,8.039970935706174e-07,8.429353062906451e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.58,7,21,-1.1418184748843391e-07,1.380995621091299e-07,0.2857142857142857,0.7142857142857143,0.0,1.1958857310347994e-08,1.261407047987819e-07,2.5113600351730787e-07,2.64895480077442e-06,1.0758856774565954e-07,8.218646441362094e-07,8.649995752452216e-07,0.4285714285714286,0,lambda_max_kneg,1.0
M33_V0_alpha_peak_robustness,20.0,P0,1.6,7,21,-4.9537349326030774e-08,8.936648855780924e-08,0.38095238095238093,0.6190476190476191,0.0,1.991456961588923e-08,6.945191894192001e-08,4.1820596193367383e-07,1.4584902977803202e-06,1.616647870611793e-07,6.042414012000136e-07,6.45477103933979e-07,0.23809523809523814,0,lambda_max_kneg,1.0
