section,field_1,field_2,field_3,field_4,notes
csv_distinct_files_and_rows,388,100000,,,csv_files=388; csv_rows=100000
csv_top_loaded_paths,numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M35b_packet_kernel/_archive_heavy/source_curve_grid.csv,48082,,,relative_path=numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M35b_packet_kernel/_archive_heavy/source_curve_grid.csv; rows_loaded=48082
csv_top_loaded_paths,numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M35a_packet_model/packet_fit_grid.csv,16320,,,relative_path=numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M35a_packet_model/packet_fit_grid.csv; rows_loaded=16320
csv_top_loaded_paths,numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M33_readout_scan/alpha_scan.csv,3744,,,relative_path=numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M33_readout_scan/alpha_scan.csv; rows_loaded=3744
csv_top_loaded_paths,numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M33_readout_scan/local_coherence_candidates.csv,1672,,,relative_path=numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M33_readout_scan/local_coherence_candidates.csv; rows_loaded=1672
csv_top_loaded_paths,data/QSB-BRIDGE-DATA-02C/control_edges.csv,872,,,relative_path=data/QSB-BRIDGE-DATA-02C/control_edges.csv; rows_loaded=872
csv_top_loaded_paths,data/QSB-BRIDGE-DATA-02C/control_nodes.csv,624,,,relative_path=data/QSB-BRIDGE-DATA-02C/control_nodes.csv; rows_loaded=624
csv_top_loaded_paths,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_75/drop_feature_shape_factor/repeat_metrics.csv,600,,,relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_75/drop_feature_shape_factor/repeat_metrics.csv; rows_loaded=600
csv_top_loaded_paths,data/runs/BMC-12c/backbone_aware_matched_loo_open/matched_drop_feature_mode_frequency/repeat_metrics.csv,600,,,relative_path=data/runs/BMC-12c/backbone_aware_matched_loo_open/matched_drop_feature_mode_frequency/repeat_metrics.csv; rows_loaded=600
csv_top_loaded_paths,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_87/drop_feature_spectral_index/repeat_metrics.csv,600,,,relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_87/drop_feature_spectral_index/repeat_metrics.csv; rows_loaded=600
csv_top_loaded_paths,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_92/drop_feature_length_scale/repeat_metrics.csv,600,,,relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_92/drop_feature_length_scale/repeat_metrics.csv; rows_loaded=600
csv_top_loaded_paths,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/repeat_metrics.csv,600,,,relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/repeat_metrics.csv; rows_loaded=600
csv_top_loaded_paths,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_87/drop_feature_length_scale/repeat_metrics.csv,600,,,relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_87/drop_feature_length_scale/repeat_metrics.csv; rows_loaded=600
csv_top_loaded_paths,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_87/drop_feature_mode_frequency/repeat_metrics.csv,600,,,relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_87/drop_feature_mode_frequency/repeat_metrics.csv; rows_loaded=600
csv_top_loaded_paths,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_92/drop_feature_spectral_index/repeat_metrics.csv,600,,,relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_92/drop_feature_spectral_index/repeat_metrics.csv; rows_loaded=600
