section,field_1,field_2,field_3,field_4,notes
domain_path_samples,causality,data/bmc10_runner_config_seed_101_threshold_tau_03.yaml,,,domain_guess=causality; relative_path=data/bmc10_runner_config_seed_101_threshold_tau_03.yaml
domain_path_samples,causality,data/bmc10_runner_config_seed_202_threshold_tau_028.yaml,,,domain_guess=causality; relative_path=data/bmc10_runner_config_seed_202_threshold_tau_028.yaml
domain_path_samples,causality,data/bmc10_runner_config_seed_202_threshold_tau_032.yaml,,,domain_guess=causality; relative_path=data/bmc10_runner_config_seed_202_threshold_tau_032.yaml
domain_path_samples,causality,data/bmc10_runner_config_seed_202_threshold_tau_03.yaml,,,domain_guess=causality; relative_path=data/bmc10_runner_config_seed_202_threshold_tau_03.yaml
domain_path_samples,causality,data/bmc10_runner_config_seed_303_threshold_tau_028.yaml,,,domain_guess=causality; relative_path=data/bmc10_runner_config_seed_303_threshold_tau_028.yaml
domain_path_samples,causality,data/bmc10_runner_config_seed_303_threshold_tau_032.yaml,,,domain_guess=causality; relative_path=data/bmc10_runner_config_seed_303_threshold_tau_032.yaml
domain_path_samples,causality,data/bmc10_runner_config_seed_303_threshold_tau_03.yaml,,,domain_guess=causality; relative_path=data/bmc10_runner_config_seed_303_threshold_tau_03.yaml
domain_path_samples,causality,data/bmc11_baseline_relational_table_seed_101.csv,,,domain_guess=causality; relative_path=data/bmc11_baseline_relational_table_seed_101.csv
domain_path_samples,causality,data/bmc11_baseline_relational_table_seed_202.csv,,,domain_guess=causality; relative_path=data/bmc11_baseline_relational_table_seed_202.csv
domain_path_samples,causality,data/bmc11_baseline_relational_table_seed_303.csv,,,domain_guess=causality; relative_path=data/bmc11_baseline_relational_table_seed_303.csv
domain_path_samples,causality,data/bmc11_cov_null_feature_table.csv,,,domain_guess=causality; relative_path=data/bmc11_cov_null_feature_table.csv
domain_path_samples,causality,data/bmc11_cov_nullmodel_compare_config.yaml,,,domain_guess=causality; relative_path=data/bmc11_cov_nullmodel_compare_config.yaml
domain_path_samples,causality,data/bmc11_cov_nullmodel_config.yaml,,,domain_guess=causality; relative_path=data/bmc11_cov_nullmodel_config.yaml
domain_path_samples,causality,data/bmc11_node_metadata_seed_101.csv,,,domain_guess=causality; relative_path=data/bmc11_node_metadata_seed_101.csv
domain_path_samples,causality,data/bmc11_node_metadata_seed_202.csv,,,domain_guess=causality; relative_path=data/bmc11_node_metadata_seed_202.csv
domain_path_samples,causality,data/bmc11_node_metadata_seed_303.csv,,,domain_guess=causality; relative_path=data/bmc11_node_metadata_seed_303.csv
domain_path_samples,causality,data/bmc11_runner_config_seed_101_threshold_tau_028.yaml,,,domain_guess=causality; relative_path=data/bmc11_runner_config_seed_101_threshold_tau_028.yaml
domain_path_samples,causality,data/bmc11_runner_config_seed_101_threshold_tau_032.yaml,,,domain_guess=causality; relative_path=data/bmc11_runner_config_seed_101_threshold_tau_032.yaml
domain_path_samples,causality,data/bmc11_runner_config_seed_101_threshold_tau_03.yaml,,,domain_guess=causality; relative_path=data/bmc11_runner_config_seed_101_threshold_tau_03.yaml
domain_path_samples,causality,data/bmc11_runner_config_seed_202_threshold_tau_028.yaml,,,domain_guess=causality; relative_path=data/bmc11_runner_config_seed_202_threshold_tau_028.yaml
domain_path_samples,causality,data/bmc11_runner_config_seed_202_threshold_tau_032.yaml,,,domain_guess=causality; relative_path=data/bmc11_runner_config_seed_202_threshold_tau_032.yaml
domain_path_samples,causality,data/bmc11_runner_config_seed_202_threshold_tau_03.yaml,,,domain_guess=causality; relative_path=data/bmc11_runner_config_seed_202_threshold_tau_03.yaml
domain_path_samples,causality,data/bmc11_runner_config_seed_303_threshold_tau_028.yaml,,,domain_guess=causality; relative_path=data/bmc11_runner_config_seed_303_threshold_tau_028.yaml
domain_path_samples,causality,data/bmc11_runner_config_seed_303_threshold_tau_032.yaml,,,domain_guess=causality; relative_path=data/bmc11_runner_config_seed_303_threshold_tau_032.yaml
domain_path_samples,causality,data/bmc11_runner_config_seed_303_threshold_tau_03.yaml,,,domain_guess=causality; relative_path=data/bmc11_runner_config_seed_303_threshold_tau_03.yaml
domain_path_samples,causality,data/bmc12b_matched_leaveoneout_config.yaml,,,domain_guess=causality; relative_path=data/bmc12b_matched_leaveoneout_config.yaml
domain_path_samples,causality,data/bmc12c_backbone_aware_configs/baseline_all_features_fixed_tau.yaml,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_configs/baseline_all_features_fixed_tau.yaml
domain_path_samples,causality,data/bmc12c_backbone_aware_configs/matched_drop_feature_length_scale.yaml,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_configs/matched_drop_feature_length_scale.yaml
domain_path_samples,causality,data/bmc12c_backbone_aware_configs/matched_drop_feature_mode_frequency.yaml,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_configs/matched_drop_feature_mode_frequency.yaml
domain_path_samples,causality,data/bmc12c_backbone_aware_configs/matched_drop_feature_shape_factor.yaml,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_configs/matched_drop_feature_shape_factor.yaml
domain_path_samples,causality,data/bmc12c_backbone_aware_configs/matched_drop_feature_spectral_index.yaml,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_configs/matched_drop_feature_spectral_index.yaml
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/baseline_relational_table_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/baseline_relational_table_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/node_metadata_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/node_metadata_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/baseline_relational_table_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/baseline_relational_table_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/node_metadata_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/node_metadata_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/baseline_relational_table_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/baseline_relational_table_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/node_metadata_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/node_metadata_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/baseline_relational_table_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/baseline_relational_table_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/node_metadata_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/node_metadata_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/baseline_relational_table_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/baseline_relational_table_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/node_metadata_real.csv,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/node_metadata_real.csv
domain_path_samples,causality,data/bmc12c_backbone_aware_matched_loo_config.yaml,,,domain_guess=causality; relative_path=data/bmc12c_backbone_aware_matched_loo_config.yaml
domain_path_samples,causality,data/bmc12e_edgecount_neighborhood_sweep_config.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_neighborhood_sweep_config.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_70/baseline_all_features.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/baseline_all_features.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_length_scale.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_length_scale.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_mode_frequency.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_mode_frequency.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_shape_factor.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_shape_factor.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_spectral_index.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_spectral_index.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_75/baseline_all_features.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/baseline_all_features.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_length_scale.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_length_scale.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_mode_frequency.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_mode_frequency.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_shape_factor.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_shape_factor.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_spectral_index.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_spectral_index.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_81/baseline_all_features.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/baseline_all_features.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_length_scale.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_length_scale.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_mode_frequency.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_mode_frequency.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_shape_factor.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_shape_factor.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_spectral_index.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_spectral_index.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_87/baseline_all_features.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/baseline_all_features.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_length_scale.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_length_scale.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_mode_frequency.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_mode_frequency.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_shape_factor.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_shape_factor.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_spectral_index.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_spectral_index.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_92/baseline_all_features.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/baseline_all_features.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_length_scale.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_length_scale.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_mode_frequency.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_mode_frequency.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_shape_factor.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_shape_factor.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_spectral_index.yaml,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_spectral_index.yaml
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/backbone_variant_summary.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/backbone_variant_summary.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/readout.md,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/readout.md
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/repeat_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/repeat_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/run_metadata.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/run_metadata.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_025/arm_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_025/arm_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_025/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_025/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_050/arm_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_050/arm_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_050/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_050/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topk_6/arm_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topk_6/arm_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topk_6/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topk_6/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/validation.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/validation.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/backbone_variant_summary.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/backbone_variant_summary.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/readout.md,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/readout.md
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/repeat_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/repeat_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/run_metadata.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/run_metadata.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_025/arm_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_025/arm_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_025/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_025/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_050/arm_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_050/arm_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_050/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_050/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topk_6/arm_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topk_6/arm_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topk_6/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topk_6/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/validation.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/validation.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/backbone_variant_summary.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/backbone_variant_summary.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/readout.md,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/readout.md
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/repeat_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/repeat_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/run_metadata.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/run_metadata.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topalpha_025/arm_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topalpha_025/arm_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topalpha_025/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topalpha_025/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topalpha_050/arm_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topalpha_050/arm_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topalpha_050/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topalpha_050/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topk_6/arm_metrics.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topk_6/arm_metrics.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topk_6/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/strength_topk_6/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/summary.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/summary.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/validation.json,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_mode_frequency/validation.json
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_shape_factor/backbone_variant_summary.csv,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_shape_factor/backbone_variant_summary.csv
domain_path_samples,causality,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_shape_factor/readout.md,,,domain_guess=causality; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_shape_factor/readout.md
