artifact_id,relative_path,reason
53dc9da82e78e3ccb4b5b75be1216499a8fb24484b428debdb61c11af0af3bba,data/bmc09c_mutual_knn_config.yaml,generic_registration_only
767a6d8e6b74d9fc1b8a8778ab55bcf1a9764686fe6f1292abc79e374d78e3ba,data/bmc09c_runner_config_k_2.yaml,generic_registration_only
810b357bef41c9a4663c7219253c233471f6ca17bc16cfa11c6cd3fec8b09160,data/bmc09c_runner_config_k_3.yaml,generic_registration_only
8993ebbaf0b419f551a1bb7ce325ce679dee377ef494ec870c9c10c9a31ce29d,data/bmc09c_runner_config_k_4.yaml,generic_registration_only
f2309c13544db05494b6bcd61b6d826217086c69ea055e8fa15993a8d2bb5db6,data/bmc09d_runner_config_hybrid_k3_tau_025.yaml,generic_registration_only
87cdf85c0b33cdb2a159d2c10bed590da13a8630569bfed9e354476e22db94c9,data/bmc09d_runner_config_hybrid_k3_tau_03.yaml,generic_registration_only
265144cd1ef308f7a4326d7547e6df368aabf09c2798f2d4ca385d5b3a1bed66,data/bmc09d_runner_config_threshold_tau_025.yaml,generic_registration_only
785ea2ad55d298386188dffe97488d494a520e71080e4d93ecaec08ef0ff1987,data/bmc09d_runner_config_threshold_tau_03.yaml,generic_registration_only
136ca31f33c4080c2ebe26450417df9a9ae67e383d13c0fa98ab36178df80690,data/bmc09d_runner_config_threshold_tau_035.yaml,generic_registration_only
d3095411d52e52e892819ed35786fd8a170d6b18fd2ddd0b736508aebbc526a0,data/bmc09d_threshold_hybrid_compare_config.yaml,generic_registration_only
ab08021ff743de28768458cbfa380dee794b62726089ffa00c0b4eb94458463e,data/bmc09d_threshold_hybrid_config.yaml,generic_registration_only
c2ffc5b3fffd79dbdabb83873421a8c9a12586b252943e59359b080341549911,data/bmc10_nullmodel_compare_config.yaml,generic_registration_only
79362757ec170f31452e12048711a4a04a7081459db1dcb844c391ba2923e3cf,data/bmc10_nullmodel_config.yaml,generic_registration_only
e60472c93ae8b7f208ad62ec964218c524129ff235e6aad5e40bc8c3b86c3354,data/bmc10_runner_config_seed_101_threshold_tau_028.yaml,generic_registration_only
68ebd9398216947fc2de04ca89b864392e3d12b697bdf3569d2b7a605d0567b1,data/bmc10_runner_config_seed_101_threshold_tau_03.yaml,generic_registration_only
0fe0e78f00e90c62429385e1fb45de16801a4ec3c77890d156a82286f86ddb5b,data/bmc10_runner_config_seed_101_threshold_tau_032.yaml,generic_registration_only
13ea11ca5dfb5018218bd90affbd82fc3c66e7d4335d0628975fa0a0de6fd42d,data/bmc10_runner_config_seed_202_threshold_tau_028.yaml,generic_registration_only
d7eff1656482c45de8c669463f4c28439fed49db9275309118b55a8b02ca8aad,data/bmc10_runner_config_seed_202_threshold_tau_03.yaml,generic_registration_only
6a550ad266ea913186f7aa143529b1cb959a8c2d730cec4a1ab7fb8f51653e11,data/bmc10_runner_config_seed_202_threshold_tau_032.yaml,generic_registration_only
f8c1d98e18420edda2fe0b9e4b0ea07c6878dcf2b34e7a6fe44c5751121c14a3,data/bmc10_runner_config_seed_303_threshold_tau_028.yaml,generic_registration_only
6b920bf49999c835e528552fa2fbc79e9f0c28731c2f7e5d58f1030c68d19615,data/bmc10_runner_config_seed_303_threshold_tau_03.yaml,generic_registration_only
459992c7fce0a622a9042984daa5885fce2b97e3ab25716a5a006549864c8fd0,data/bmc10_runner_config_seed_303_threshold_tau_032.yaml,generic_registration_only
e43cde4921930193d1743f255ef62402762ea4bba3411cc1956ed7777f44f1f3,data/bmc11_cov_nullmodel_compare_config.yaml,generic_registration_only
1d2017b30add832fab896f9d591af9d527560be2e7e7459b62c378631f759d53,data/bmc11_cov_nullmodel_config.yaml,generic_registration_only
d15a3411b13ead64f436c529490a09f24f43be87ec5c7d64b647df18c779febe,data/bmc11_runner_config_seed_101_threshold_tau_028.yaml,generic_registration_only
f6c157dc1ecf475adbae780bc58163ca13b5bd42ed23e3283cc34f4403b2307d,data/bmc11_runner_config_seed_101_threshold_tau_03.yaml,generic_registration_only
fba5639d60429ca06cacc0944c7defca6fe013820c99c2cb70228aeff06bc92b,data/bmc11_runner_config_seed_101_threshold_tau_032.yaml,generic_registration_only
09007fe3b4d6360a8100e7e4831470a994a81d8b1a51e6895c6a2e1b201054a5,data/bmc11_runner_config_seed_202_threshold_tau_028.yaml,generic_registration_only
86964776bce367764a0a2eb659fc594db10d5861ba07c9fbfd75380666318f01,data/bmc11_runner_config_seed_202_threshold_tau_03.yaml,generic_registration_only
9bc6f832a00e75a0ed8c2fa5c6696baad6c8f9ef3bc44106b880d767d4fad0c4,data/bmc11_runner_config_seed_202_threshold_tau_032.yaml,generic_registration_only
14d099908f90462daf468b078fd1ecd94d1f2f54e30fd8677ef43e25036079af,data/bmc11_runner_config_seed_303_threshold_tau_028.yaml,generic_registration_only
e333c6ed4571ad7114bd4e077e0431aea0f7451d96b9951f714fa5bd2eed4320,data/bmc11_runner_config_seed_303_threshold_tau_03.yaml,generic_registration_only
123e3121534f2b7256f64416427ad9d22849bf833f98120adb160d8b89a9d233,data/bmc11_runner_config_seed_303_threshold_tau_032.yaml,generic_registration_only
fb875ae93c05e1146014edd17f229d8ecd17d11b8d348e3c850ba2ac126a8d1b,data/bmc12_feature_leaveoneout_config.yaml,generic_registration_only
2a537aa484d4a7247fea4f548a6e29956deb9c29f5c63a5ea0a9029a8a5b68e9,data/bmc12b_matched_leaveoneout_config.yaml,generic_registration_only
1cc9a98a8c57d100e1f0a1014b7061b716e4e9b89944faa18881c8de3f3a8369,data/bmc12c_backbone_aware_configs/baseline_all_features_fixed_tau.yaml,generic_registration_only
8d169c5ba084bf8ca880168bacb501655d1dfc0f30597ada918526373f59e4da,data/bmc12c_backbone_aware_configs/matched_drop_feature_length_scale.yaml,generic_registration_only
1864d523ff914fd9e351265b9cebb5c4b494756fb01c1e6769896e8955bf074a,data/bmc12c_backbone_aware_configs/matched_drop_feature_mode_frequency.yaml,generic_registration_only
8042abf2336f51e4038091150c9e8e95a1ec6c771d9c8d03e4bd76d912002ff9,data/bmc12c_backbone_aware_configs/matched_drop_feature_shape_factor.yaml,generic_registration_only
1034652c7dd03282d8152b72d61d2d770adc649c7eb192f3f720bd0bb99a1362,data/bmc12c_backbone_aware_configs/matched_drop_feature_spectral_index.yaml,generic_registration_only
621bba7f6864d3688b20d8e768b834e279a27821c392ede176a3af5e5ed648b2,data/bmc12c_backbone_aware_matched_loo_config.yaml,generic_registration_only
e6cd951bcc3d2bda6c18243bf013b5cd3f93847b606ee5853bcd99c79ec51e57,data/bmc12e_edgecount_neighborhood_sweep_config.yaml,generic_registration_only
3538246a9f8423941cef2905cd018e2540634d87a32761e363210d83efc69c92,data/bmc12e_edgecount_sweep_configs/N_70/baseline_all_features.yaml,generic_registration_only
f96be3ca4c54403584055babd6ad41d32d2bc0eb0d82ec5b6466e4768adf74e9,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_length_scale.yaml,generic_registration_only
b305da3bc5d57989f6da02e5337335c2283ca0b6d9d2cce8bfe3d620f25cb457,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_mode_frequency.yaml,generic_registration_only
f6db3a75618dd5d6b8706f861134c3448d35942180467d007ed5e30c4eeeae32,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_shape_factor.yaml,generic_registration_only
d9a752dbd7dc2aa44e815676a144b5243e3957ef79f600982e40ae78c5ad6e87,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_spectral_index.yaml,generic_registration_only
a466fae90589b7451e881976b2595035a6552b76ede20bd260d367895547c9f8,data/bmc12e_edgecount_sweep_configs/N_75/baseline_all_features.yaml,generic_registration_only
1e03ac04adf729971e32e7427fe835558294cedc6680f93e5859aab0ad674a64,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_length_scale.yaml,generic_registration_only
b012eccc2574096ff4be04b8427d201cc353f1b1e075b1e8f5aba8371cb5ec96,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_mode_frequency.yaml,generic_registration_only
eedb75dc512d67e7cae0f2ee8d0e52295652d814dda252cfcc19c4da037b4b53,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_shape_factor.yaml,generic_registration_only
d7f97630b84300ae428ee5b14a2ccd48bf6fac59e547f5830b4ba17f7cc1285f,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_spectral_index.yaml,generic_registration_only
a0f4f0f495eaf51e9a71fd5981bd81a67eb378ac4d19eeb3a820807c0cafac3b,data/bmc12e_edgecount_sweep_configs/N_81/baseline_all_features.yaml,generic_registration_only
