family_id,variant_id,spectral_type,model_class,marker_name,pairing_mode,n_pairs,absolute_strength,strength_mean,strength_ci_low,strength_ci_high,absolute_support_flag,relative_rank,dominance_margin,bootstrap_win_fraction,dominant_level_flag,dominance_stable_flag,extra
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A05,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p2,all_pairs,15,0.5354785413753491,0.5550035643654307,0.4307846669501197,0.6788121792960355,0,3,-0.029175886686902852,0.25,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A05,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p2,all_pairs,15,0.5354785413753491,0.55637507125453,0.42688808512968685,0.7126300470102143,0,4,-0.029175886686902852,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A05,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_E_quad,all_pairs,15,0.5354785413753491,0.5563893828908179,0.4275387975708166,0.6771515719068413,0,5,-0.029175886686902852,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A06,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p,all_pairs,15,0.566037700662518,0.5902622811027017,0.5162972782079509,0.692223024685758,0,1,0.0,0.784,1,1,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A06,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p,all_pairs,15,0.566037700662518,0.59373175391944,0.5157014476207945,0.7219662173715993,0,2,0.0,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A06,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p2,all_pairs,15,0.5295162540689332,0.5508940308861606,0.41494633135313935,0.6748033455705184,0,3,-0.036521446593584805,0.216,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A06,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p2,all_pairs,15,0.5295162540689332,0.5487296322064843,0.4069708565488788,0.6742310436102941,0,4,-0.036521446593584805,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A06,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_E_quad,all_pairs,15,0.5295162540689332,0.5492712131244993,0.4133342279892116,0.6829018009958259,0,5,-0.036521446593584805,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A07,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p,all_pairs,15,0.5668247074207761,0.5940609813481729,0.5173046342074481,0.7055218728155687,0,1,0.0,0.859,1,1,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A07,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p,all_pairs,15,0.5668247074207761,0.5963914316787263,0.5182847784972213,0.7065387119508345,0,2,0.0,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A07,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p2,all_pairs,15,0.5196685102504716,0.541089599404132,0.38780683505015506,0.6796167358960414,0,3,-0.047156197170304504,0.141,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A07,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p2,all_pairs,15,0.5196685102504716,0.5409704736050154,0.4012679908995436,0.6730656172268699,0,4,-0.047156197170304504,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A07,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_E_quad,all_pairs,15,0.5196685102504716,0.5381205433347789,0.3884358606859242,0.6703058246718787,0,5,-0.047156197170304504,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A08,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p,all_pairs,15,0.5663166622283743,0.5946843654100631,0.518633564636529,0.7040404006710669,0,1,0.0,0.863,1,1,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A08,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p,all_pairs,15,0.5663166622283743,0.5908555907332056,0.5164390628740267,0.6867163045386481,0,2,0.0,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A08,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p2,all_pairs,15,0.5134561942218475,0.5307837407939957,0.384659977168023,0.6884958683375969,0,3,-0.05286046800652677,0.137,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A08,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p2,all_pairs,15,0.5134561942218475,0.5382721277389323,0.3849596880338495,0.6952340474266897,0,4,-0.05286046800652677,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A08,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_E_quad,all_pairs,15,0.5134561942218475,0.5327385907986677,0.3865832765111959,0.6617726326959116,0,5,-0.05286046800652677,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A09,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p,all_pairs,15,0.5656454623139354,0.5929508212222973,0.5168741924036727,0.7112857916438415,0,1,0.0,0.881,1,1,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A09,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p,all_pairs,15,0.5656454623139354,0.5925737413795823,0.5154135018875028,0.719003028236407,0,2,0.0,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A09,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p2,all_pairs,15,0.5089741469287984,0.5267910905870538,0.3625782584456246,0.6769858704459596,0,3,-0.05667131538513703,0.119,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A09,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p2,all_pairs,15,0.5089741469287984,0.5238758863952205,0.3553342634033702,0.6616331748175093,0,4,-0.05667131538513703,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A09,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_E_quad,all_pairs,15,0.5089741469287984,0.5307320023507032,0.36971698230705186,0.6879324047148809,0,5,-0.05667131538513703,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A10,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p,all_pairs,15,0.5642555278602598,0.5898155318929473,0.5056193756093147,0.7109916188964518,0,1,0.0,0.918,1,1,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A10,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p,all_pairs,15,0.5642555278602598,0.5889242391534235,0.5049374234311379,0.6914504597292469,0,2,0.0,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A10,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p2,all_pairs,15,0.5032112984526675,0.5239910986325633,0.36018198308645943,0.6797543046005724,0,3,-0.06104422940759224,0.082,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A10,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p2,all_pairs,15,0.5032112984526675,0.5268848633513694,0.36346217118231916,0.6651665741400309,0,4,-0.06104422940759224,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_DENSE_SWEEP,AO_A10,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_E_quad,all_pairs,15,0.5032112984526675,0.5163946521373494,0.34943193246004883,0.6724185051911767,0,5,-0.06104422940759224,0.0,0,0,{}
